,accrual,amihud,analyst_cnt_chg,analyst_eps_revision,analyst_rating_chg,asset_growth,asset_turn,boll_pct,bp,cfp,ep_ttm,ep_vs_history,eps_dispersion,fcfp,float_pct_30d,garp,gross_margin,gross_margin_trend,high_52w,high_52w_v2,hk_hold_chg,hk_hold_ratio,holder_chg,ind_adj_mom,ind_adj_mom_6_1,insider_net_buy,ivol_60d,large_net_inflow,leverage,macd_cross,margin_ratio,max_ret,mf_flow_ratio,mom_12_1,mom_6_1,mom_consistency_6,mom_risk_adj,np_yoy,obv_chg_20d,piotroski_f,pledge_ratio,q_roe,ret_1m,rev_acceleration,rev_yoy,roa,roe,roe_delta,roe_delta_3q,roe_smoothed_4q,roe_stability,rsi_12,rsi_6,share_issuance,short_ratio,sp_ttm,turn_20d,vol_60d
hk_hold_chg,-0.014607735836393413,0.038014533476320896,0.028492713742264936,0.05596301340424389,0.008465589144718703,-0.015459776873963361,0.032893430743251066,0.06830718322893044,-0.054613166714633156,0.012122285684815217,0.0077190050796366524,-0.00935006466967425,0.01312957070920401,0.019954891885623844,-0.008090873052789306,0.0385749532128156,0.026443135876803005,0.002234460157312353,0.09120370788247881,0.07233098397221333,1.0,0.2759834260196966,0.019055742832379405,0.06856304048416648,0.07285158424596871,-0.030061669702614008,0.023754642215683627,0.16319210579419038,-0.023582466721215632,0.013620932405072152,-0.0675444124019986,0.025194060633824754,-0.06918031895593439,0.06752989533369251,0.07293515334190609,0.037534479214828685,0.056901310491395,0.03378272840316291,0.045175022507467945,0.025113862840012643,-0.005284832810021752,0.07604548526197012,0.05183587800153431,0.035633856842918255,0.039910794710514515,0.05704278695905974,0.054036164606742106,0.019536484077971653,0.012164598320063655,0.061872263632532544,0.019644879319735534,0.07451974200020374,0.05516778772733793,-0.0013956838430545316,-0.0056857595526988184,-0.02685444562868053,-0.007172890083247699,0.010272117087093998
hk_hold_ratio,-0.04121930105019948,-0.0009606043337542174,0.030810970184502486,0.07095646024478076,0.006857198189763282,-0.06601031058511266,0.14934401578963014,0.06244009371177411,-0.07619752325163916,0.09615068518850672,0.15835376434871906,0.01281594614666622,0.09269880921610431,0.1002408721517597,0.003560208488361715,0.20517390749922204,0.09309287378362531,0.023809850512647935,0.1687204720876939,0.17943085919472102,0.2759834260196966,1.0,0.02444652087761226,0.16127533323772125,0.12051599600104089,-0.033526064505148306,0.028027940432015216,0.16070135748074096,-0.09927607220746912,0.016190248219284057,-0.1486170743599904,0.02064119241328914,-0.008334357664783397,0.1636240359580497,0.12214516299989182,0.11179773927239693,0.16203102619525056,0.08016035404179987,0.005641128287704102,0.07590110960230566,-0.10987108278526365,0.21105641142897924,0.034938759404969384,0.02968231175131366,0.0582089093734325,0.20776709197084037,0.20631831626557068,0.05846259618986927,-0.01312789716022496,0.2413911770802181,0.0013332741373092117,0.06507021292701817,0.05133595552020882,0.008573925573281401,-0.04416803570752757,0.004101950127677326,0.01088696923801931,0.007958229413218665
holder_chg,-0.03814596861939843,0.12991096468886962,0.06371660624530728,0.0977915941029497,0.032941356719326555,0.018121005678668485,0.014492813471519216,0.03244515057418092,-0.01685282289684583,0.0033637264949007454,-0.056225666585656656,-0.07780294632156588,0.014449576576065515,0.013164920751715688,-0.007403999977681571,-0.0467466635813933,-0.0037980110389798753,0.007458091404140439,0.15687340019315762,0.1401903610557575,0.019055742832379405,0.02444652087761226,1.0,0.05548746605264741,0.1205684358656224,0.027204525332127246,-0.05301810474697958,0.05725963662664278,0.0048735110786532025,-0.0004237230415813381,-0.06973584002533745,-0.024069870704314794,0.021316212326773477,0.057622398174116324,0.12182771474225235,0.07909223623758216,0.03500167686326025,-0.03205492661455577,0.018043089809616095,0.00990081968003027,-0.021334879789473297,0.0019227264566949857,0.04820436578442987,0.03972493007327471,-0.014922609493089907,-0.026465222269241355,-0.024142928917454114,-0.015577230676563221,0.0473184843753474,-0.03645124910436187,0.01250084836957668,0.03433178613433314,0.02973699996603288,0.12174122062004201,0.026582386717277265,0.00244640697798382,-0.12910892234684382,-0.09767636613236613
ind_adj_mom,0.018688734901015455,-0.03824460049182822,0.09170321459190806,0.2042382419534339,0.028582831471532642,-0.09453185345869641,0.1040427328380506,-0.0043442684404085075,-0.26230436777851435,-0.01915825252323597,0.01618454205991894,-0.02743750404009495,0.004739782548930864,0.06955824279432493,0.0006905269836904444,0.1300756833295299,0.10016241010534206,0.15814492423852877,0.48525484662381896,0.6013792140059228,0.06856304048416648,0.16127533323772125,0.05548746605264741,1.0,0.5973408373436747,-0.01769579622941871,0.3091621682726436,0.10717617261352579,-0.06978781916714737,-0.14372216145200742,-0.2195533337662082,0.09715600468300227,0.0516389738388797,0.9964740784001691,0.5940625474034585,0.35696245477734895,0.9080433711524634,0.3012899924477971,-0.08128062744610548,0.20706222425560392,-0.06427168453678357,0.23111639886660704,-0.057693278152520344,0.05556233580573377,0.19621672619470698,0.21702336787121593,0.22475037951822266,0.30982444550450317,0.10236032477439048,0.22148771076656118,0.006969674414012069,-0.007026102017362671,0.007722124377753402,-0.07095913673504882,0.017809070144966462,-0.13513190903951836,0.16607520484286983,0.24618707832203324
ind_adj_mom_6_1,-0.014471335756731861,-0.04169344741340208,0.1572036956086151,0.19800119184909823,0.0593261513751407,-0.031925369532973216,0.07051025875301485,-0.00971216827061864,-0.16740813125687154,-0.005431000276798053,-0.014382583991845447,-0.051207832790318215,0.0042300626390071394,0.05081356852813531,-0.004889622990370497,0.0666051382013766,0.06544303806762602,0.09193546706111662,0.49050987394392853,0.5901854390562965,0.07285158424596871,0.12051599600104089,0.1205684358656224,0.5973408373436747,1.0,-0.012311573100180226,0.3441238072660073,0.0878250141364363,-0.04128049748634261,-0.21717607061977923,-0.1718635345164282,0.09246399581383082,0.05672524484239366,0.5954344463651098,0.9972235395622143,0.44581325224244006,0.5241181756068419,0.184181956856021,-0.09156486929839724,0.13961063843125032,-0.05194985035812981,0.16297535117587647,-0.06964722370767742,0.07999514370529598,0.10482646174129444,0.1327622995046378,0.13929821519097826,0.1898600215125637,0.11520269024503513,0.116565870755382,0.011488527002923653,-0.013821836767935962,0.004341659791497274,-0.017064808186599174,0.051434107674602415,-0.08417236244716478,0.16081550601763828,0.2704008653582719
insider_net_buy,0.00475552714598914,0.022702969235640986,-0.004182097387662294,-0.00199024464902091,0.01684884635184452,-0.002875146607605367,0.013391023199937036,0.01592969598029353,0.03497566835623517,0.012089120377998556,0.028048497638476517,0.006139846209215477,0.011419099457527625,0.00913874385485798,-0.035435049231585525,0.01527355079714997,-0.02975315000113496,-0.004166949823469796,0.02522203959417974,0.022982819422623414,-0.030061669702614008,-0.033526064505148306,0.027204525332127246,-0.01769579622941871,-0.012311573100180226,1.0,-0.04959228074087281,-0.017396442207620426,0.028537623467148304,0.009248927166937003,-0.015982023392151493,-0.027032770180715458,-0.0045396773524117905,-0.01610835185193039,-0.00938195438770235,-0.014121424564329433,-0.01242508487134308,0.0005617752038601667,0.013052225500121618,-0.003916759725265706,-0.031215479781421803,-0.003694169580532282,0.01025904380735676,0.017845644177611832,-0.0117167307081845,-0.019426765244711697,-0.007804279285952076,0.0002958937723484913,0.0002827675545915534,-0.007336342630307816,0.02027785825753263,0.011012147042720476,0.014292485494316994,0.03716831812357616,-0.012593596733674196,0.04446582192187892,-0.060575789243859916,-0.056757441684547744
ivol_60d,0.003846257062670019,-0.18762714634797442,0.13139090408029283,0.09117326205316341,0.05360096661819273,-0.05982405419616808,0.004061970322573431,0.04162028729909547,-0.3495136391702086,-0.1286149013425659,-0.22164300450826022,-0.10961041884960954,-0.16847104290413348,-0.006331341503344234,0.009108883676063375,-0.11715003653754492,0.022170111282427612,0.009264730392040446,0.10764323131975218,0.07990863639394115,0.023754642215683627,0.028027940432015216,-0.05301810474697958,0.3091621682726436,0.3441238072660073,-0.04959228074087281,1.0,0.08500150871471043,0.02312918366447955,-0.09032266521607485,-0.0160561986508729,0.5311109281345727,0.10458870327067032,0.3073760980602721,0.34171964281271866,0.21543686086577765,0.3789856943609506,0.0519626160058233,0.016501592458342665,0.009292207471609071,0.12307970057022652,0.03428878683194565,0.07852769645708155,0.018605561703570615,0.06201295481216489,0.0017392751343900442,0.0132657082024163,0.03508613095688189,0.011036763888695822,0.01911974007257506,-0.1208615279085599,0.04634089409776827,-0.0003542019111803703,-0.057107951195308274,0.12834594164674618,-0.17527357264941154,0.5802455415318482,0.8927708972579425
large_net_inflow,-0.008612309444950447,-0.02453561625788819,0.05736420121408786,0.09816636807530298,0.026485496701609504,-0.04075406017381518,0.02742718838851273,0.35126334782366725,-0.14335282125569096,-0.021263834880187085,-0.04455212115208151,-0.03920949930212069,-0.022455264644650783,0.02030963720602608,-0.0014358837652238608,0.007027960545727736,0.04054820776428077,0.02796552610520592,0.2396153241776767,0.08935463320952902,0.16319210579419038,0.16070135748074096,0.05725963662664278,0.10717617261352579,0.0878250141364363,-0.017396442207620426,0.08500150871471043,1.0,-0.03909309830501116,0.20004529446327904,-0.14967526736856288,0.13664455499487949,-0.015034277470838778,0.1070094996369395,0.08839343446619789,0.0760385795338646,0.10262983907525548,0.07409179991894452,0.3630795630685918,0.053789845207767494,-0.0008711793990576423,0.08294457752659953,0.39436124277702134,0.04982959966484866,0.06580909716063287,0.059141950195561926,0.058586439136769454,0.07013756433184112,0.029367778592974476,0.07082673852009887,-0.012892629458906043,0.3345175081614697,0.24561566907788332,0.0006533415620846127,0.0414940836325319,-0.08135730044861471,0.12316554418065995,0.061303000004469095
leverage,-0.12325590170285332,0.01945781780844355,0.002723268208486593,0.01129955771860822,0.004246862282451752,-0.0893582518874665,0.17367677755914984,-0.023761317543586218,0.11483788277676148,0.091283980475526,-0.06220755849414852,-0.022982698291318868,-0.15266715450870885,-0.08624663849610545,0.0033600878242272653,-0.11882140590700227,-0.4184818842963613,0.0060789059566537865,-0.0849220126281126,-0.08754811329181947,-0.023582466721215632,-0.09927607220746912,0.0048735110786532025,-0.06978781916714737,-0.04128049748634261,0.028537623467148304,0.02312918366447955,-0.03909309830501116,1.0,-0.005476124934057995,0.017872000164004576,0.008871827594043327,-0.01127848146832479,-0.07185746149757041,-0.04275866817686303,-0.025293386474629403,-0.062387130389877726,-0.026695996179090936,-0.004119458287532791,-0.06227816556513606,0.08990041344699345,-0.14146544841973385,-0.02046089667486799,-0.011273972555188068,0.03926238465039083,-0.3447914059275654,-0.16451720071447373,0.006695293079095592,0.0026249724707229174,-0.17386403574906661,-0.19363204161907072,-0.021223162694927505,-0.021002355971015428,0.04050804722703117,-0.001075824022840806,0.5721971573412755,-0.008304637816349096,0.017482389416250473
macd_cross,-0.003208321692566654,0.11912157766802206,-0.027118670266272932,-0.01611283897104112,-0.015459565814774253,-0.0005695453518348685,-0.00011630925481705488,0.6845201387112079,0.0004268383689790464,0.0016383277502329489,0.002173196867959964,-0.008396490914863382,0.006849768026852735,-0.0003256107719660821,-0.00345714146281598,0.006985541455859836,0.0028889703751257233,0.005740625571091934,0.09156210080434396,-0.16867895317128406,0.013620932405072152,0.016190248219284057,-0.0004237230415813381,-0.14372216145200742,-0.21717607061977923,0.009248927166937003,-0.09032266521607485,0.20004529446327904,-0.005476124934057995,1.0,-0.06192610704201368,0.1308920847910543,-0.006190598798788306,-0.14317817351539086,-0.21633076620884817,-0.09380211972238008,-0.12866557841523446,0.0020251748953331494,0.38141504477092303,0.004718629384173573,-0.006539651608021204,0.010524512142069875,0.5201749075652985,-0.0012009034507676501,-0.001570523791195574,0.00652737535636213,0.007728812785431697,-0.0021899786440653804,0.004794105364527858,0.007388230838529821,0.005729109474910799,0.7269124636454549,0.623945833426812,0.012280786466971672,0.002604451852875885,-0.001750059835508809,-0.05420177753639652,-0.08751305504822973
margin_ratio,-0.052491072511359343,-0.23943170024223057,-0.04915639104574415,-0.10146764852204111,-0.01828225232421828,0.16510837949717264,-0.14912879126572032,-0.12889290991219035,0.13447310595135534,-0.013215025408439475,-0.16582152862388994,-0.06395590384036107,-0.09549552243598437,-0.04073232677260975,0.0020789968456349016,-0.24673296844959533,-0.06095536381532681,-0.07578148299685691,-0.30254947067944654,-0.27532265304382514,-0.0675444124019986,-0.1486170743599904,-0.06973584002533745,-0.2195533337662082,-0.1718635345164282,-0.015982023392151493,-0.0160561986508729,-0.14967526736856288,0.017872000164004576,-0.06192610704201368,1.0,-0.014464741182554572,-0.006647042236449369,-0.22041819910211197,-0.17261477846722467,-0.11562112006437128,-0.1945954485424202,-0.1299234504684516,-0.025285797805043777,-0.07357727129326307,0.03550621056715656,-0.25055148711351694,-0.1284462287837427,-0.036612090007854155,-0.13253692329651576,-0.22384769725129464,-0.2551674318744271,-0.0857159672013931,0.0202625406174685,-0.3120696655832527,-0.0001269417232533239,-0.10548694128663726,-0.11761407423267249,0.07837557345053378,0.18096952126751387,0.003886146821358053,0.21972797940171473,0.10684972339787091
max_ret,0.0010603904089993047,-0.07941139906560636,0.0800816712493274,0.048715884362940554,0.036410831978111936,-0.028123440211556907,0.00012482924948009887,0.2743851127143015,-0.215019099778577,-0.07776476572547589,-0.1344353568901844,-0.07811339543434405,-0.09833739642858316,-0.008368758294585303,0.008373459752369678,-0.07104379759157801,0.019150491415426667,0.008188162575663455,0.17641743576796748,-0.023106898835391906,0.025194060633824754,0.02064119241328914,-0.024069870704314794,0.09715600468300227,0.09246399581383082,-0.027032770180715458,0.5311109281345727,0.13664455499487949,0.008871827594043327,0.1308920847910543,-0.014464741182554572,1.0,0.20068600814658108,0.09626480448671444,0.09135652799832927,0.09744464212397881,0.1439196263209509,0.03634895403557658,0.20051911588815668,0.01708998617120118,0.06782856014187064,0.023844533516898705,0.43643874364428115,0.01289299671985346,0.033613120968325236,0.0027219415789211713,0.007395429849643239,0.024650861918725137,0.018166918239336752,0.006266702981797787,-0.06164150861144922,0.28652138546784756,0.13516855385791565,-0.034952024476177464,0.1230183202422853,-0.11085948614165597,0.5106657985034363,0.5477749511696229
mf_flow_ratio,0.01507483723974086,-0.08683845589476659,0.030589423761720313,0.03883152804557053,0.004820877426742958,-0.011179704781066105,0.0014017533794890842,0.08334242504966081,-0.03374487787936691,-0.01602422153367686,-0.009330277448439214,-0.001614191599190689,-0.004699058697760851,-0.007810490470386871,0.007993223436006749,0.007108990067444525,0.013585590262820003,0.018849602716567656,0.17715253301909042,0.09148441257627522,-0.06918031895593439,-0.008334357664783397,0.021316212326773477,0.0516389738388797,0.05672524484239366,-0.0045396773524117905,0.10458870327067032,-0.015034277470838778,-0.01127848146832479,-0.006190598798788306,-0.006647042236449369,0.20068600814658108,1.0,0.05198711847170127,0.05752763029093332,0.036303453267251914,0.05003329780786341,0.0530616082365311,0.10199108691284425,0.021133905798060945,0.011133962048992843,0.036867685056417555,0.20308137778963098,0.012470347970962936,0.030541422879055806,0.02009976215370574,0.029041994668653093,0.05243897528004987,0.0372360488205159,0.016500895081693764,0.008924112172526179,0.08610460147332243,0.019104753558254334,0.006589497038504262,-0.010689051635849546,-0.02782030823633393,0.21245583316600522,0.07683004393031745
mom_12_1,0.01916812211800532,-0.04254700793037211,0.09284569702936685,0.2031560454619952,0.029928247489274612,-0.09447763532815134,0.10422840326257915,-0.00329252057298722,-0.26300756470165426,-0.01840159054073229,0.017864694679918205,-0.025961013733450226,0.007409717803136362,0.07002590924106471,0.0021444841443584214,0.13165023114489238,0.10069974806796296,0.1584636300263146,0.49113558594532625,0.607881276607689,0.06752989533369251,0.1636240359580497,0.057622398174116324,0.9964740784001691,0.5954344463651098,-0.01610835185193039,0.3073760980602721,0.1070094996369395,-0.07185746149757041,-0.14317817351539086,-0.22041819910211197,0.09626480448671444,0.05198711847170127,1.0,0.5948617430713631,0.35924327771057396,0.9094170339363776,0.3022168898767501,-0.0804674114632594,0.20794639194792625,-0.06546229966613172,0.23106951006588541,-0.056746291754007375,0.055456060216129546,0.19585975374696382,0.21830645860344214,0.2252770860597589,0.3098882091086943,0.10145706768200702,0.22189319216030332,0.009289309785858464,-0.006300943033573538,0.008606143469253912,-0.07007679085316577,0.01767565922624834,-0.13530629471171285,0.16545388452045734,0.24425920331922604
mom_6_1,-0.013644335680368217,-0.043687787809965434,0.15796331883319065,0.19710107353341166,0.059170994802743626,-0.03191475322162421,0.0703284559411146,-0.008486650855197371,-0.16727757711808394,-0.005276460182208114,-0.012512918131728248,-0.049980473022107175,0.006770347888297865,0.050481809579230756,-0.002707160335695511,0.06843175167044115,0.06636808326352228,0.09216056327753587,0.49572981616936523,0.5952638028684131,0.07293515334190609,0.12214516299989182,0.12182771474225235,0.5940625474034585,0.9972235395622143,-0.00938195438770235,0.34171964281271866,0.08839343446619789,-0.04275866817686303,-0.21633076620884817,-0.17261477846722467,0.09135652799832927,0.05752763029093332,0.5948617430713631,1.0,0.44845582916023113,0.5241753400374742,0.18503937153385563,-0.09097329580464877,0.1401196814909036,-0.05268241694324531,0.16365370226677206,-0.06856212650815793,0.07933233924796078,0.104619266276777,0.13412772275340185,0.14014273263500082,0.19017014728641207,0.1147788757240906,0.11745132562422261,0.013123915753741484,-0.01285970677529942,0.005074468240186746,-0.016453562048353416,0.05017210239541536,-0.08399000038104922,0.15908900188142713,0.2678915456716615
mom_consistency_6,-0.008000401313960997,-0.034930911638628256,0.08982994137783192,0.11545553247809555,0.030976368889705532,-0.04330768748688651,0.05707214998051427,0.00752339057611147,-0.10648490342976726,-0.001103156246686471,-0.009997365141953806,-0.04306699800847658,0.0009330627175292068,0.034061567189139275,-0.00284418966853853,0.049962875802807054,0.03504902259210006,0.04354740554362477,0.29857032680350576,0.36536852447391444,0.037534479214828685,0.11179773927239693,0.07909223623758216,0.35696245477734895,0.44581325224244006,-0.014121424564329433,0.21543686086577765,0.0760385795338646,-0.025293386474629403,-0.09380211972238008,-0.11562112006437128,0.09744464212397881,0.036303453267251914,0.35924327771057396,0.44845582916023113,1.0,0.3423644085094629,0.1133993793380353,-0.02828209557109682,0.07918289480206794,-0.03506353114666737,0.1079437021433611,-0.008413608255771836,0.04571976094309961,0.07375175076201042,0.09344263057259182,0.09890405826405439,0.11895175242967053,0.06925878008538768,0.08903928222946318,0.007923293432948359,0.011196743408790873,0.007938638644098625,-0.023597967095130606,0.039216753154758484,-0.044287262002122886,0.12738211808267183,0.1834509081533293
mom_risk_adj,0.010494286775944061,-0.08186293673736504,0.0856285390983623,0.1887083184542959,0.029933533879154553,-0.10173208895253942,0.09214323811662549,0.00016065580580157314,-0.2781656214775768,-0.022321020623155444,0.00463634574031859,-0.021457890010043196,-0.001965767465899735,0.06887190064019799,0.000837147306835165,0.12063845746314354,0.09915929846490439,0.14920050197820403,0.43808103714241226,0.5560507573116676,0.056901310491395,0.16203102619525056,0.03500167686326025,0.9080433711524634,0.5241181756068419,-0.01242508487134308,0.3789856943609506,0.10262983907525548,-0.062387130389877726,-0.12866557841523446,-0.1945954485424202,0.1439196263209509,0.05003329780786341,0.9094170339363776,0.5241753400374742,0.3423644085094629,1.0,0.29059524644967394,-0.07191866216667307,0.19564678631616558,-0.04632840704944495,0.21912946446612272,-0.05534690267766785,0.04694165851366557,0.18894191156733395,0.20687501848556036,0.21596798812383694,0.29379703004114244,0.09052886328020716,0.21651472699168206,-0.016620632965455736,-0.002982962396839373,0.008162328333566699,-0.08132869540311069,0.028654584331302503,-0.14366468372080196,0.21048875861491503,0.309993184396303
np_yoy,0.053119780667783535,-0.0690209147242097,0.02545798243925345,0.23189099734368598,0.02953705729543399,-0.18631609523943238,0.1312859243695278,0.061861262374481016,-0.15269163420766166,0.055933568392440895,0.23514227952792766,0.4462547161679744,0.06794838876676566,0.053904179612237896,-0.002444682757979235,0.3718463216210935,0.13342320136471658,0.3394466526019859,0.2312933147427233,0.23690307897093446,0.03378272840316291,0.08016035404179987,-0.03205492661455577,0.3012899924477971,0.184181956856021,0.0005617752038601667,0.0519626160058233,0.07409179991894452,-0.026695996179090936,0.0020251748953331494,-0.1299234504684516,0.03634895403557658,0.0530616082365311,0.3022168898767501,0.18503937153385563,0.1133993793380353,0.29059524644967394,1.0,0.031963469887642953,0.47132528941638807,-0.0023021718826158615,0.43546484164614063,0.06314819469182877,0.09256636162641962,0.42141736161420157,0.3893245668397966,0.4440027418650028,0.7955630138049044,0.250705744247224,0.35153700832346,-0.008795841009621323,0.059200326604928404,0.061821332033900056,-0.08101759666117525,-0.030309356790403825,-0.0438463957710321,0.08703712646212372,0.0417525265378381
obv_chg_20d,-0.01305094067623969,-0.02383450624170995,0.030414224730187258,0.02704974331161852,0.02443417226428431,0.014442859253667506,0.0038374567313161478,0.5075511122709283,-0.044337904913059535,-0.00981066804418852,-0.0353572646715105,-0.044567312566067954,0.000936630849794823,0.011866058556196366,-0.004680225398615737,-0.02082970798152331,-0.001971983239974482,0.01507643470373996,0.23519220839675672,-0.06290049649276197,0.045175022507467945,0.005641128287704102,0.018043089809616095,-0.08128062744610548,-0.09156486929839724,0.013052225500121618,0.016501592458342665,0.3630795630685918,-0.004119458287532791,0.38141504477092303,-0.025285797805043777,0.20051911588815668,0.10199108691284425,-0.0804674114632594,-0.09097329580464877,-0.02828209557109682,-0.07191866216667307,0.031963469887642953,1.0,0.02655221157537202,-0.03086528399729229,0.013639181450070096,0.6377497649263092,0.03206427194378874,0.004149312151541153,0.0019510658828231322,0.000859055769377392,0.03545292439735522,0.03887558081560466,-0.01378410645376228,0.014764754498977182,0.5088937454222694,0.37495422871020495,0.027419287550637782,0.057838455995810716,-0.023324438262466614,0.1472680185773414,0.012979114882561671
piotroski_f,-0.4302686058693819,-0.027691485011644576,0.026431498397020366,0.1524006793230171,0.026426597028418524,0.2207082215349765,0.1236550750275069,0.0543988955348908,-0.014500099749005003,0.47090481677641827,0.14707938000942813,0.18962742266325558,0.06452222348679089,0.24432124515349174,-0.003966709663935978,0.18888151333402892,0.1279419481386955,0.43021283366810326,0.1838251728740607,0.18773632689969472,0.025113862840012643,0.07590110960230566,0.00990081968003027,0.20706222425560392,0.13961063843125032,-0.003916759725265706,0.009292207471609071,0.053789845207767494,-0.06227816556513606,0.004718629384173573,-0.07357727129326307,0.01708998617120118,0.021133905798060945,0.20794639194792625,0.1401196814909036,0.07918289480206794,0.19564678631616558,0.47132528941638807,0.02655221157537202,1.0,-0.0562270266083386,0.22528073728119563,0.052080300786697356,0.09293312692061642,0.21414245987949043,0.23253357726967622,0.2208493910428362,0.4815797140095346,0.18495692114703427,0.14215417056343543,0.020229246676893506,0.051797733427715584,0.045638067343433036,0.0015520843237297672,0.02375411459317824,0.053943814195025044,0.03548450135579118,-0.0010813540192035637
pledge_ratio,0.04421195307325008,0.03152925787134728,-0.003500850175695892,-0.014439910489271792,-0.005859283188152434,-0.11048499186734564,-0.15559699824942477,-0.026791720731654995,-0.076876273620038,-0.0929773614838799,-0.12012131325603838,0.01555619189076674,-0.10252034440308402,-0.05844243789176706,0.027061729168542725,-0.08014538864758974,0.08661389267783984,-0.014799882545021428,-0.12526092311586895,-0.12721822346484662,-0.005284832810021752,-0.10987108278526365,-0.021334879789473297,-0.06427168453678357,-0.05194985035812981,-0.031215479781421803,0.12307970057022652,-0.0008711793990576423,0.08990041344699345,-0.006539651608021204,0.03550621056715656,0.06782856014187064,0.011133962048992843,-0.06546229966613172,-0.05268241694324531,-0.03506353114666737,-0.04632840704944495,-0.0023021718826158615,-0.03086528399729229,-0.0562270266083386,1.0,-0.027422101706489368,-0.03081945779136629,-0.04595506165537973,0.07720289958401257,-0.023977065030406877,-0.034964282683604006,-0.028487110794509465,0.011062080683651427,-0.0447772679461991,-0.11111367856373887,-0.030769045850427668,-0.02517852395578106,-0.06951331017208591,-0.07898320363147218,-0.11630750531905121,0.02315963130370052,0.1144693700250829
q_roe,0.13009776540264312,-0.04485281229970498,0.016598168730096927,0.13515283639078757,0.008479347453075346,-0.2636828143417347,0.310593398965741,0.08783600735931955,-0.2959238319245015,0.09993515693631859,0.4756971449757856,0.38041957148010075,0.2710330349086512,0.12022246157534751,0.0006820964737504834,0.7576711246493687,0.307537525089661,0.1611865157057715,0.23020934963308187,0.23309379908564687,0.07604548526197012,0.21105641142897924,0.0019227264566949857,0.23111639886660704,0.16297535117587647,-0.003694169580532282,0.03428878683194565,0.08294457752659953,-0.14146544841973385,0.010524512142069875,-0.25055148711351694,0.023844533516898705,0.036867685056417555,0.23106951006588541,0.16365370226677206,0.1079437021433611,0.21912946446612272,0.43546484164614063,0.013639181450070096,0.22528073728119563,-0.027422101706489368,1.0,0.07574802210871681,0.07173087471366936,0.26895680580585146,0.7998059652209022,0.8787445255577656,0.30910450738728296,0.36165106400084385,0.7361919357850844,-0.0542458646101458,0.07241105564529643,0.07862843997141063,-0.10748572226278673,-0.07759134628013296,-0.10168407295294288,0.04771188871416581,-0.007032516495789611
ret_1m,-0.011343732515322325,0.04215714492671489,0.05982096086245585,0.05630524143081862,0.036722097088666104,-0.010314328944163372,0.03406171092097135,0.6808562526371612,-0.08868494446156916,-0.005915986472196595,-0.0228342997839928,-0.05124389559153267,0.004108591984418105,0.014084514467456653,-0.006771678874714633,0.01856194708280898,0.021399523977791633,0.028691399007584665,0.42765197125441634,-0.015470075353022063,0.05183587800153431,0.034938759404969384,0.04820436578442987,-0.057693278152520344,-0.06964722370767742,0.01025904380735676,0.07852769645708155,0.39436124277702134,-0.02046089667486799,0.5201749075652985,-0.1284462287837427,0.43643874364428115,0.20308137778963098,-0.056746291754007375,-0.06856212650815793,-0.008413608255771836,-0.05534690267766785,0.06314819469182877,0.6377497649263092,0.052080300786697356,-0.03081945779136629,0.07574802210871681,1.0,0.048455454765096516,0.03823855650868155,0.05291353590887532,0.054507590049994475,0.057790432648230715,0.05603018883463823,0.0395010249028077,0.016289507487864282,0.6643577485676233,0.4483869550625568,0.004846222161699417,0.0643510090947557,-0.04451639302214056,0.17357459645456577,0.047361135759474524
rev_acceleration,-0.007533779400699808,0.013372937625745573,0.023283565751315575,0.05276592972918733,0.026595676213286876,-0.047878377907978865,0.03174697869051634,0.03431333106693493,-0.015051332554177128,-0.014490129889444201,-0.03630791459789015,-0.0638446081878848,-0.014768839631136833,-0.009672744028014347,-0.004685187460102968,-0.014709443711529956,0.0016814414393940302,-0.030573848449984314,0.08018951235090428,0.06650950946087665,0.035633856842918255,0.02968231175131366,0.03972493007327471,0.05556233580573377,0.07999514370529598,0.017845644177611832,0.018605561703570615,0.04982959966484866,-0.011273972555188068,-0.0012009034507676501,-0.036612090007854155,0.01289299671985346,0.012470347970962936,0.055456060216129546,0.07933233924796078,0.04571976094309961,0.04694165851366557,0.09256636162641962,0.03206427194378874,0.09293312692061642,-0.04595506165537973,0.07173087471366936,0.048455454765096516,1.0,0.21480830291674288,0.02710816410648907,0.01904096397959037,0.10431031337712587,0.10779914032250025,-0.014123794944416235,0.005389717090446576,0.032155629717515455,0.026348943130358928,-0.0011972320027102885,0.00717915277240189,-0.01954260210755525,0.0015330801208662452,0.005854004414427389
