,O2
2012-06-21,1.126894720692905
2012-06-25,1.102715683149355
2012-06-26,1.1031890143054917
2012-06-27,1.09986525176786
2012-06-28,1.0894476042897587
2012-06-29,1.1012930592435597
2012-07-02,1.111199117468529
2012-07-03,1.1141229524120402
2012-07-04,1.1062237399441914
2012-07-05,1.0827995609599383
2012-07-06,1.104447239591909
2012-07-09,1.073644593723487
2012-07-10,1.0719459292112252
2012-07-11,1.0810337932556526
2012-07-12,1.0948367270352624
2012-07-13,1.088061878479392
2012-07-16,1.0511059694145026
2012-07-17,1.0630335464168414
2012-07-18,1.0740296198138595
2012-07-19,1.086658335681047
2012-07-20,1.082186103124484
2012-07-23,1.06952531728347
2012-07-24,1.0732671993500058
2012-07-25,1.0606100261985774
2012-07-26,1.0511535241031402
2012-07-27,1.0500610709158273
2012-07-30,1.0371901192130175
2012-07-31,1.0243621649349506
2012-08-01,1.0383454526482763
2012-08-02,1.0298524651193544
2012-08-03,1.047668830439033
2012-08-06,1.069060912304437
2012-08-07,1.076224978951896
2012-08-08,1.0752283461340326
2012-08-09,1.0883221993551566
2012-08-10,1.0890651265424092
2012-08-13,1.0616394345846525
2012-08-14,1.07278718592907
2012-08-15,1.0619466261377675
2012-08-16,1.052796818057384
2012-08-17,1.0591108628415191
2012-08-20,1.059416978808717
2012-08-21,1.0740388273703145
2012-08-22,1.0613251061263926
2012-08-23,1.0737159911204932
2012-08-24,1.0505420219248682
2012-08-27,1.027576375130759
2012-08-28,1.0358287916751783
2012-08-29,1.0299491211682053
2012-08-30,1.017437410091603
2012-08-31,1.0233310170801215
2012-09-03,1.0347052644179902
2012-09-04,1.0223720479258882
2012-09-05,1.0287738933668182
2012-09-06,1.0400309746508194
2012-09-07,1.07988260100884
2012-09-10,1.0900346725386683
2012-09-11,1.085174501505132
2012-09-12,1.0957424011978887
2012-09-13,1.0823438237971383
2012-09-14,1.0854481312553168
2012-09-17,1.050671300021484
2012-09-18,1.0458725398704816
2012-09-19,1.0557114961478837
2012-09-20,1.0276997006273851
2012-09-21,1.0229658569793798
2012-09-24,1.0285091180300445
2012-09-25,1.021593225624728
2012-09-26,0.996554085047967
2012-09-27,1.0188115981256285
2012-09-28,1.037576450118909
2012-10-08,1.0300805149905568
2012-10-09,1.0580453065491013
2012-10-10,1.0689995611242915
2012-10-11,1.0534025397637847
2012-10-12,1.0517260284060372
2012-10-15,1.044861706371471
2012-10-16,1.0508240188596842
2012-10-17,1.0557633603002405
2012-10-18,1.0801677951841782
2012-10-19,1.0771597995496858
2012-10-22,1.081071602509662
2012-10-23,1.0745003129868662
2012-10-24,1.072861709109292
2012-10-25,1.0610651847157895
2012-10-26,1.047179017767521
2012-10-29,1.0512014541370411
2012-10-30,1.054193209679016
2012-10-31,1.0572209932269896
2012-11-01,1.0783957367792072
2012-11-02,1.0909129182165505
2012-11-05,1.0898556722843704
2012-11-06,1.0839725217653975
2012-11-07,1.0836347036755267
2012-11-08,1.0597012510784365
2012-11-09,1.0584958956004997
2012-11-12,1.0693571707026206
2012-11-13,1.044356018344745
2012-11-14,1.0461608182178896
2012-11-15,1.0275139852886788
2012-11-16,1.0233528747844156
2012-11-19,1.0264310575556415
2012-11-20,1.0228687928828661
2012-11-21,1.0377619666736229
2012-11-22,1.0263323985860393
2012-11-23,1.0335304024408665
2012-11-26,1.0251813678288135
2012-11-27,0.9870027679710642
2012-11-28,0.9719208334703551
2012-11-29,0.9620317502127327
2012-11-30,0.9803486269049603
2012-12-03,0.9600005196372237
2012-12-04,0.9739025192411831
2012-12-05,1.0106094922584667
2012-12-06,1.0114200209995559
2012-12-07,1.0352090142701986
2012-12-10,1.0502529943598173
2012-12-11,1.0408796628767443
2012-12-12,1.0399004044687339
2012-12-13,1.0269619202072708
2012-12-14,1.0707046522335693
2012-12-17,1.0840773733356426
2012-12-18,1.0795290149869283
2012-12-19,1.0841498606196431
2012-12-20,1.0874839551462252
2012-12-21,1.0825481602176747
2012-12-24,1.0843696572476975
2012-12-25,1.114875099359119
2012-12-26,1.1286380995957228
2012-12-27,1.125983845131841
2012-12-28,1.1364712008992353
2012-12-31,1.1484539131958287
2013-01-04,1.1448653697349602
2013-01-07,1.1504066715028805
2013-01-08,1.164124143984612
2013-01-09,1.1675308568592637
2013-01-10,1.1724397487199683
2013-01-11,1.1414863876355033
2013-01-14,1.1773908926056222
2013-01-15,1.197089565666739
2013-01-16,1.1921739598445271
2013-01-17,1.17710737762772
2013-01-18,1.1989390928097505
2013-01-21,1.2148396912488704
2013-01-22,1.196653805798554
2013-01-23,1.1999371105361594
2013-01-24,1.1734054213318006
2013-01-25,1.1776793152891813
2013-01-28,1.2081027095922432
2013-01-29,1.2203869144881208
2013-01-30,1.2323490817371892
2013-01-31,1.2257316304159724
2013-02-01,1.237332057553428
2013-02-04,1.2389567622499544
2013-02-05,1.2536008054207015
2013-02-06,1.2561926107878425
2013-02-07,1.2582572754452268
2013-02-08,1.2746642944952
2013-02-18,1.2777931095026338
2013-02-19,1.2542521083825444
2013-02-20,1.273420839526193
2013-02-21,1.243327654614274
2013-02-22,1.2394446411448239
2013-02-25,1.251425658163846
2013-02-26,1.2321799216663627
2013-02-27,1.2337065878302012
2013-02-28,1.2569741330531476
2013-03-01,1.261045021767873
2013-03-04,1.2076971329356812
2013-03-05,1.2345588999951176
2013-03-06,1.2558240582423013
2013-03-07,1.248021350581697
2013-03-08,1.2388280791179018
2013-03-11,1.2408882395079497
2013-03-12,1.2097714800131083
2013-03-13,1.2036309358030453
2013-03-14,1.2044615715415543
2013-03-15,1.2020926930949163
2013-03-18,1.1871886963426364
2013-03-19,1.1917826944653396
2013-03-20,1.2216888276698517
2013-03-21,1.2306219127381506
2013-03-22,1.2320568845069195
2013-03-25,1.2321376999771898
2013-03-26,1.2218779266834805
2013-03-27,1.2282850196107802
2013-03-28,1.192762108763745
2013-03-29,1.193891084142663
2013-04-01,1.1988181094644461
2013-04-02,1.1934254808560243
2013-04-03,1.1845795927016332
2013-04-08,1.1727122754191266
2013-04-09,1.1825458230411159
2013-04-10,1.179567248405514
2013-04-11,1.1732486826625386
2013-04-12,1.164829139956594
2013-04-15,1.151665305889229
2013-04-16,1.1641728282449373
2013-04-17,1.1668862254126764
2013-04-18,1.166984091520936
2013-04-19,1.1857172843800148
2013-04-22,1.1888443191083187
2013-04-23,1.157253982434512
2013-04-24,1.1746574571377388
2013-04-25,1.1636231100900727
2013-04-26,1.1474002032763082
2013-05-02,1.150682743403466
2013-05-03,1.1725107189715795
2013-05-06,1.1911352985623382
2013-05-07,1.1954438866050345
2013-05-08,1.2040449568219518
2013-05-09,1.2008951279144688
2013-05-10,1.2116545493709394
2013-05-13,1.2128170753507121
2013-05-14,1.2004032332356562
2013-05-15,1.2104113928474474
2013-05-16,1.2234088249966493
2013-05-17,1.2424844756465787
2013-05-20,1.2527187466668503
2013-05-21,1.2696366013668192
2013-05-22,1.261084001443287
2013-05-23,1.2596199946827582
2013-05-24,1.2775758391016219
2013-05-27,1.282034801542876
2013-05-28,1.285692920394827
2013-05-29,1.2910309344169466
2013-05-30,1.292045038445179
2013-05-31,1.2832231712859496
2013-06-03,1.2811089723699278
2013-06-04,1.2636666704294655
2013-06-05,1.2645661369615186
2013-06-06,1.2466051966688263
2013-06-07,1.2299627046116284
2013-06-13,1.1953899025819754
2013-06-14,1.2038955230693227
2013-06-17,1.2009671827628081
2013-06-18,1.2027891160068211
2013-06-19,1.1961533529132524
2013-06-20,1.1658597421949028
2013-06-21,1.1602335418063263
2013-06-24,1.0916020053924944
2013-06-25,1.0839838019441626
2013-06-26,1.091027069717925
2013-06-27,1.0825982310909086
2013-06-28,1.0919210382691003
2013-07-01,1.102412729896289
2013-07-02,1.1083809135445868
2013-07-03,1.0969170243510262
2013-07-04,1.110183053002903
2013-07-05,1.1159298725656117
2013-07-08,1.0798153493415683
2013-07-09,1.0876837566672823
2013-07-10,1.122428486798118
2013-07-11,1.155071168709377
2013-07-12,1.1354407292153652
2013-07-15,1.149971012183158
2013-07-16,1.16491311112329
2013-07-17,1.1559304589183081
2013-07-18,1.1489041233331352
2013-07-19,1.1232470647791086
2013-07-22,1.13156599644086
2013-07-23,1.1623603541447416
2013-07-24,1.1642580582720714
2013-07-25,1.1475441763387444
2013-07-26,1.1456574062038463
2013-07-29,1.1215059511448235
2013-07-30,1.1254376121796605
2013-07-31,1.130783628136201
2013-08-01,1.1531489904745227
2013-08-02,1.1566418592484748
2013-08-05,1.1706420211074513
2013-08-06,1.1856488814785495
2013-08-07,1.1768443537408366
2013-08-08,1.1795689146033714
2013-08-09,1.1861283025358018
2013-08-12,1.2156278369530713
2013-08-13,1.2211772498902993
2013-08-14,1.2208560724704685
2013-08-15,1.2045017670471754
2013-08-16,1.1884197548979314
2013-08-19,1.2071741579094342
2013-08-20,1.1975762354900865
2013-08-21,1.2060333837071728
2013-08-22,1.2124320690755646
2013-08-23,1.2073846875958671
2013-08-26,1.239921702958821
2013-08-27,1.2534572556637384
2013-08-28,1.25328878414276
2013-08-29,1.2567864370619575
2013-08-30,1.2601016298696097
2013-09-02,1.258060831762682
2013-09-03,1.27212064234652
2013-09-04,1.2778065831400345
2013-09-05,1.271658281652299
2013-09-06,1.2812668632744268
2013-09-09,1.2930919320635645
2013-09-10,1.3111293406530955
2013-09-11,1.3069266913429927
2013-09-12,1.3095099473479603
2013-09-13,1.300488211782775
2013-09-16,1.2989295725996906
2013-09-17,1.2703876189899534
2013-09-18,1.2808648462463637
2013-09-23,1.3055500348751505
2013-09-24,1.3014434843839784
2013-09-25,1.296470622936059
2013-09-26,1.2654775327330952
2013-09-27,1.2673313660491043
2013-09-30,1.2771270658888458
2013-10-08,1.2928726026828397
2013-10-09,1.3053798609220875
2013-10-10,1.3015884412486252
2013-10-11,1.3295938894832815
2013-10-14,1.34670195834058
2013-10-15,1.3441401752330508
2013-10-16,1.3175472603881901
2013-10-17,1.3216989388446825
2013-10-18,1.3203404507292675
2013-10-21,1.3462525452137653
2013-10-22,1.3417647380635285
2013-10-23,1.3154570119081974
2013-10-24,1.3114748243491035
2013-10-25,1.292473681508304
2013-10-28,1.2929637058616008
2013-10-29,1.2663991441345503
2013-10-30,1.2824480244564656
2013-10-31,1.2741047753351051
2013-11-01,1.2687753559984487
2013-11-04,1.2717903019852355
2013-11-05,1.2816387689551014
2013-11-06,1.2672082715567907
2013-11-07,1.2528616010061107
2013-11-08,1.2370723033237383
2013-11-11,1.2402423630303339
2013-11-12,1.2519982280654978
2013-11-13,1.225258719229892
2013-11-14,1.2330532175578626
2013-11-15,1.2534904098948194
2013-11-18,1.2800278294695382
2013-11-19,1.281869927249331
2013-11-20,1.289951080291089
2013-11-21,1.293784269400477
2013-11-22,1.2875839725271898
2013-11-25,1.2892507255521346
2013-11-26,1.2941115412329602
2013-11-27,1.3054304586243017
2013-11-28,1.3163045598538898
2013-11-29,1.321483009382612
2013-12-02,1.2758668982173533
2013-12-03,1.305808486945361
2013-12-04,1.3274184229246229
2013-12-05,1.336248051885419
2013-12-06,1.3343568615045729
2013-12-09,1.343585333126593
2013-12-10,1.3524981164621444
2013-12-11,1.3342408987880068
2013-12-12,1.3366734653391426
2013-12-13,1.3442892598351084
2013-12-16,1.3260430720609788
2013-12-17,1.311971794816602
2013-12-18,1.3140720173082512
2013-12-19,1.3049436229710367
2013-12-20,1.2896002278753331
2013-12-23,1.287020495252323
2013-12-24,1.3016776216854253
2013-12-25,1.3168926965527186
2013-12-26,1.2934115115431732
2013-12-27,1.3147356485376482
2013-12-30,1.3204214707906285
2013-12-31,1.3317242862322431
2014-01-02,1.3378689676016045
2014-01-03,1.324907727735338
2014-01-06,1.294351225923965
2014-01-07,1.2977848197837358
2014-01-08,1.2959774594179991
2014-01-09,1.2815399245533232
2014-01-10,1.2576821529003106
2014-01-13,1.255628043045412
2014-01-14,1.2809116569443988
2014-01-15,1.284327589415731
2014-01-16,1.2882627020070831
2014-01-17,1.271043741385972
2014-01-20,1.260828570743986
2014-01-21,1.2833978859553237
2014-01-22,1.3175126495730962
2014-01-23,1.3271450145277741
2014-01-24,1.342333712235535
2014-01-27,1.3359599435766798
2014-01-28,1.334511035165059
2014-01-29,1.3407495800622327
2014-01-30,1.336281343187001
2014-02-07,1.3475059899889852
2014-02-10,1.3815725757135802
2014-02-11,1.382592699916169
2014-02-12,1.3978929709015648
2014-02-13,1.3867864607079172
2014-02-14,1.4094061976717775
2014-02-17,1.4302364608383416
2014-02-18,1.4322632451751707
2014-02-19,1.4361849883387794
2014-02-20,1.4159770578445916
2014-02-21,1.3943780902945797
2014-02-24,1.3708207424966965
2014-02-25,1.3300135083205202
2014-02-26,1.3402212705507683
2014-02-27,1.3342247181528664
2014-02-28,1.3474149124386292
2014-03-03,1.376533250382609
2014-03-04,1.3723804410068803
2014-03-05,1.3651507744922775
2014-03-06,1.373957588045851
2014-03-07,1.3641404788255576
2014-03-10,1.3200214313330907
2014-03-11,1.3234792033071974
2014-03-12,1.3281214516304936
2014-03-13,1.3408850851197702
2014-03-14,1.3343768763183124
2014-03-17,1.3553265680823094
2014-03-18,1.3581208448600905
2014-03-19,1.3611540394084853
2014-03-20,1.3333829429071065
2014-03-21,1.3701988893045711
2014-03-24,1.388166333093296
2014-03-25,1.397023182223204
2014-03-26,1.3912113650097995
2014-03-27,1.383876303308193
2014-03-28,1.3694827233791553
2014-03-31,1.3539406051738416
2014-04-01,1.3672724034665016
2014-04-02,1.376991541546723
2014-04-03,1.3690675057393031
2014-04-04,1.3808706552380683
2014-04-08,1.3929995705210774
2014-04-09,1.397209733975294
2014-04-10,1.3993824918378293
2014-04-11,1.401938329058883
2014-04-14,1.4091611743282721
2014-04-15,1.3959735579549593
2014-04-16,1.3993584281804898
2014-04-17,1.396424108748863
2014-04-18,1.4002829583745902
2014-04-21,1.3777639468536482
2014-04-22,1.3794718069592182
2014-04-23,1.3737311198378845
2014-04-24,1.3655145169411025
2014-04-25,1.3477737610670517
2014-04-28,1.3082333651356564
2014-04-29,1.3244377351644474
2014-04-30,1.3388215368054557
2014-05-05,1.3527545690947944
2014-05-06,1.357157119049996
2014-05-07,1.3392998752870888
2014-05-08,1.3484149380737454
2014-05-09,1.340060960294087
2014-05-12,1.3684320144593887
2014-05-13,1.3685595187204949
2014-05-14,1.3676390238020166
2014-05-15,1.3442269604028416
2014-05-16,1.3455664992188312
2014-05-19,1.3403358701282073
2014-05-20,1.339850891056399
2014-05-21,1.3491397445873816
2014-05-22,1.3464745361201544
2014-05-23,1.3551241710841042
2014-05-26,1.366086098188265
2014-05-27,1.3629716094998618
2014-05-28,1.3731746026036922
2014-05-29,1.3625698896116845
2014-05-30,1.3672459471563607
2014-06-03,1.3659254517190023
2014-06-04,1.3565040803365591
2014-06-05,1.3692881444245228
2014-06-06,1.3646208107905784
2014-06-09,1.3559789527783115
2014-06-10,1.3719547560617191
2014-06-11,1.3744616976036592
2014-06-12,1.3670146626154471
2014-06-13,1.3771776042960762
2014-06-16,1.3857369796444834
2014-06-17,1.3756670236837383
2014-06-18,1.3676695858518202
2014-06-19,1.3372712492354077
2014-06-20,1.3507766443850133
2014-06-23,1.360436419047148
2014-06-24,1.3683850562333284
2014-06-25,1.359902877493723
2014-06-26,1.3724588771495032
2014-06-27,1.3765409774243234
2014-06-30,1.3907857645203603
2014-07-01,1.3960312918829207
2014-07-02,1.406860225682236
2014-07-03,1.4216738834877494
2014-07-04,1.4201770507652136
2014-07-07,1.4205837365857956
2014-07-08,1.419253780250005
2014-07-09,1.3988492112714208
2014-07-10,1.400624315490012
2014-07-11,1.414673184461687
2014-07-14,1.4315512795170997
2014-07-15,1.4362626024053764
2014-07-16,1.4354388299666516
2014-07-17,1.4315244179044908
2014-07-18,1.4364343003199571
2014-07-21,1.4271096605010865
2014-07-22,1.4474113210550301
2014-07-23,1.4438301572020733
2014-07-24,1.4546107066547935
2014-07-25,1.4693024281500766
2014-07-28,1.4940702380196274
2014-07-29,1.5059647251329142
2014-07-30,1.5055071483233626
2014-07-31,1.519545713896045
2014-08-01,1.5039545184440595
2014-08-04,1.5270934122447568
2014-08-05,1.533179528698408
2014-08-06,1.5435939637351692
2014-08-07,1.5241048936559698
2014-08-08,1.5293023090355542
2014-08-11,1.5556739477195671
2014-08-12,1.5629582395718704
2014-08-13,1.5630030002071882
2014-08-14,1.5514667188929028
2014-08-15,1.5665013123928704
2014-08-18,1.5870784307063723
2014-08-19,1.593404550896582
2014-08-20,1.5983457259441836
2014-08-21,1.5921665287434064
2014-08-22,1.60387990303003
2014-08-25,1.5948696200309336
2014-08-26,1.5693905823341852
2014-08-27,1.5669487947953198
2014-08-28,1.5524347394596794
2014-08-29,1.5673361801834007
2014-09-01,1.5861620863674348
2014-09-02,1.605739524176031
2014-09-03,1.617332338044068
2014-09-04,1.6349970512308944
2014-09-05,1.6410615319774076
2014-09-09,1.6564922738761894
2014-09-10,1.659396528837472
2014-09-11,1.6570332235627259
2014-09-12,1.6788213127030203
2014-09-15,1.6978486419516663
2014-09-16,1.6578190173761465
2014-09-17,1.668725501133316
2014-09-18,1.6830919577645471
2014-09-19,1.6922166210825293
2014-09-22,1.6685082819265595
2014-09-23,1.6853568827020176
2014-09-24,1.7065028187577937
2014-09-25,1.699872313990183
2014-09-26,1.7105563421519634
2014-09-29,1.737945726588735
2014-09-30,1.7549100904656918
2014-10-08,1.7835624581663754
2014-10-09,1.7922642812358327
2014-10-10,1.7923108235920635
2014-10-13,1.7937231772873896
2014-10-14,1.7854628509882564
2014-10-15,1.7883466795104719
2014-10-16,1.7589700262246444
2014-10-17,1.7390485247969252
2014-10-20,1.7606884646631207
2014-10-21,1.740923687268841
2014-10-22,1.7203082105922163
2014-10-23,1.6906377731811768
2014-10-24,1.6958889742981056
2014-10-27,1.70476228232385
2014-10-28,1.7459528397541697
2014-10-29,1.7790464382190667
2014-10-30,1.7879442954718623
2014-10-31,1.7951246614691407
2014-11-03,1.8109641671251282
2014-11-04,1.80065613890924
2014-11-05,1.7925106273666664
2014-11-06,1.799991529986117
2014-11-07,1.7930659481192854
2014-11-10,1.8195364080226482
2014-11-11,1.7788456975415678
2014-11-12,1.8154224878985883
2014-11-13,1.798994443701543
2014-11-14,1.7937905417611753
2014-11-17,1.810152780390823
2014-11-18,1.8118143544146148
2014-11-19,1.813105656672607
2014-11-20,1.8136980934417748
2014-11-21,1.8310286418342783
2014-11-24,1.8642395486266319
2014-11-25,1.8949064996902458
2014-11-26,1.894808583517142
2014-11-27,1.9023523783699274
2014-11-28,1.911933291682949
2014-12-01,1.9043109100977105
2014-12-02,1.9250728519377935
2014-12-03,1.9444457102851485
2014-12-04,1.9785708047651416
2014-12-05,1.9270437858107903
2014-12-08,1.9569107152061034
2014-12-09,1.8984218990265902
2014-12-10,1.974392322415499
2014-12-11,1.9995127258306913
2014-12-12,2.007789480049317
2014-12-15,2.0363392391090414
2014-12-16,2.035644429211696
2014-12-17,2.021223794347814
2014-12-18,2.0082057305774215
2014-12-19,1.9986758266184907
2014-12-22,1.9380211484061216
2014-12-23,1.9060769117245637
2014-12-24,1.930116492401955
2014-12-25,1.9676016712094508
2014-12-26,1.998762152667928
2014-12-29,1.9998263526053501
2014-12-30,1.9706797687022142
2014-12-31,1.9983065005371805
2015-01-05,2.0475849651495928
2015-01-06,2.0590024823572115
2015-01-07,2.0574516139506027
2015-01-08,2.0346044232538825
2015-01-09,2.018244036629019
2015-01-12,1.9809591248801923
2015-01-13,2.007678908443234
2015-01-14,1.9952992746705283
2015-01-15,2.022215224558563
2015-01-16,2.036031771203852
2015-01-19,1.9455255062775876
2015-01-20,2.0060193064526164
2015-01-21,2.051361988417847
2015-01-22,2.082157419407018
2015-01-23,2.0752373270675584
2015-01-26,2.1237512372159353
2015-01-27,2.137219583674771
2015-01-28,2.1283790808903045
2015-01-29,2.10969564413535
2015-01-30,2.09773711618491
2015-02-02,2.089033032444145
2015-02-03,2.1157245899978196
2015-02-04,2.104697976497962
2015-02-05,2.092869261967258
2015-02-06,2.050866025187571
2015-02-09,2.0374939376621986
2015-02-10,2.065690256206201
2015-02-11,2.0861135836970255
2015-02-12,2.109778435220753
2015-02-13,2.148068877393877
2015-02-16,2.1923422241531636
2015-02-17,2.2211466152408605
2015-02-25,2.2242720640708127
2015-02-26,2.2415113085172433
2015-02-27,2.263904557562605
2015-03-02,2.3146568701135624
2015-03-03,2.2951831770938393
2015-03-04,2.331475140515293
2015-03-05,2.3390830844863584
2015-03-06,2.3228045254161076
2015-03-09,2.3440526339990595
2015-03-10,2.365931288523296
2015-03-11,2.367522643105495
2015-03-12,2.3717918864768746
2015-03-13,2.399318719945038
2015-03-16,2.4599870548629093
2015-03-17,2.4899373315509985
2015-03-18,2.535186279766144
2015-03-19,2.5469764688757324
2015-03-20,2.5628434722802824
2015-03-23,2.6237653205564166
2015-03-24,2.643732472771902
2015-03-25,2.662882082323532
2015-03-26,2.6557139477719707
2015-03-27,2.704337479354219
2015-03-30,2.7701066116200526
2015-03-31,2.7597044532543507
2015-04-01,2.8305994385079383
2015-04-02,2.9047018552881423
2015-04-03,2.967578964173345
2015-04-07,3.041670838766803
2015-04-08,3.041433964365567
2015-04-09,3.013250532762777
2015-04-10,3.0824977297173497
2015-04-13,3.143572878049844
2015-04-14,3.1447793681668044
2015-04-15,3.0395182975764836
2015-04-16,3.0738181923406174
2015-04-17,3.1024444954683768
2015-04-20,3.035214288740571
2015-04-21,3.1448947531507034
2015-04-22,3.228353232636978
2015-04-23,3.2532734762654485
2015-04-24,3.2524199039788577
2015-04-27,3.275584643712052
2015-04-28,3.1605072866158515
2015-04-29,3.2373122798173823
2015-04-30,3.234024858426821
2015-05-04,3.262315237638828
2015-05-05,3.1426189321460796
2015-05-06,3.0746087247806666
2015-05-07,2.989451104997533
2015-05-08,3.070686586120473
2015-05-11,3.1982517876540624
2015-05-12,3.2547718225026228
2015-05-13,3.2818351453829435
2015-05-14,3.283536133368105
2015-05-15,3.230937248934801
2015-05-18,3.2711893651549593
2015-05-19,3.370643893994925
2015-05-20,3.4168687423926136
2015-05-21,3.543105911409942
2015-05-22,3.6282695210581344
2015-05-25,3.757046171334687
2015-05-26,3.868946618960778
2015-05-27,3.899085460507025
2015-05-28,3.6455049557739603
2015-05-29,3.674789317413608
2015-06-01,3.89739225619697
2015-06-02,4.061426592292584
2015-06-03,4.117772521902453
2015-06-04,4.14600210385318
2015-06-05,4.242538848593644
2015-06-08,4.224844514208652
2015-06-09,4.222294033078758
2015-06-10,4.302205783328883
2015-06-11,4.361064917101789
2015-06-12,4.431193396020715
2015-06-15,4.393540176913011
2015-06-16,4.196814616666541
2015-06-17,4.304504772398051
2015-06-18,4.19089393522446
2015-06-19,3.897536111760756
2015-06-23,3.940047610400666
2015-06-24,4.038149501998428
2015-06-25,3.8599863151297997
2015-06-26,3.5190706377420375
2015-06-29,3.2962020388541533
2015-06-30,3.4906722492319915
2015-07-01,3.286635767305588
2015-07-02,3.0748778609418164
2015-07-03,2.877864939142866
2015-07-06,2.8370943560559683
2015-07-07,2.6041437862981267
2015-07-08,2.4700171355119163
2015-07-09,2.6282887238377084
2015-07-10,2.7966187334705723
2015-07-13,2.99675477942753
2015-07-14,3.0011939563319925
2015-07-15,2.7908937744379574
2015-07-16,2.834735941904881
2015-07-17,3.007941147993377
2015-07-20,3.0502788466657185
2015-07-21,3.1239857470999
2015-07-22,3.1611270446116895
2015-07-23,3.262090471049765
2015-07-24,3.216691058804036
2015-07-27,2.9328841946022868
2015-07-28,2.8525575321048753
2015-07-29,3.008118949139025
2015-07-30,2.9059740652799877
2015-07-31,2.875885902343669
2015-08-03,2.802414887202232
2015-08-04,2.976001324255148
2015-08-05,2.9425831408862124
2015-08-06,2.93527522449646
2015-08-07,3.0223278255874018
2015-08-10,3.1891844390313566
2015-08-11,3.2336615186855733
2015-08-12,3.2094406464646363
2015-08-13,3.30532589964764
2015-08-14,3.340019388078377
2015-08-17,3.452300224461913
2015-08-18,3.180187858313408
2015-08-19,3.2650978569046933
2015-08-20,3.142001625676351
2015-08-21,2.960678420592514
2015-08-24,2.6973213541532988
2015-08-25,2.4694741109507876
2015-08-26,2.4116809765234737
2015-08-27,2.5296584656143595
2015-08-28,2.6974485211027828
2015-08-31,2.590074016956765
2015-09-01,2.4411154501686854
2015-09-02,2.4028076971368995
2015-09-07,2.4353906704383044
2015-09-08,2.5551761479691715
2015-09-09,2.64052064944205
2015-09-10,2.5854593515588533
2015-09-11,2.622328004445886
2015-09-14,2.439897075922581
2015-09-15,2.3043710899512537
2015-09-16,2.4807842115583107
2015-09-17,2.414633547625261
2015-09-18,2.437282460759798
2015-09-21,2.5199821996099314
2015-09-22,2.5445998364322295
2015-09-23,2.498450856616579
2015-09-24,2.5312980541674213
2015-09-25,2.4484503495975547
2015-09-28,2.4836624330259243
2015-09-29,2.430478153514009
2015-09-30,2.44395230596207
2015-10-08,2.546869479248573
2015-10-09,2.5973274796637025
2015-10-12,2.6993036131256765
2015-10-13,2.7333908643810734
2015-10-14,2.6946960933127397
2015-10-15,2.770322201048811
2015-10-16,2.8197735852495724
2015-10-19,2.818664229841629
2015-10-20,2.863195474870079
2015-10-21,2.6659536004252025
2015-10-22,2.7505786665305907
2015-10-23,2.824915749793028
2015-10-26,2.8464102442177515
2015-10-27,2.852475793474522
2015-10-28,2.790593124718271
2015-10-29,2.823874317147889
2015-10-30,2.824686709096098
2015-11-02,2.775335556742436
2015-11-03,2.770395571677394
2015-11-04,2.902735808036789
2015-11-05,2.8981814795423317
2015-11-06,2.964861006093685
2015-11-09,2.9950031625408964
2015-11-10,3.004523620124212
2015-11-11,3.0339749822830995
2015-11-12,3.02359825723272
2015-11-13,2.9754319842205565
2015-11-16,3.031384924249598
2015-11-17,3.0295319280542414
2015-11-18,2.9950538188067855
2015-11-19,3.0568135437646333
2015-11-20,3.090990725032978
2015-11-23,3.074607691790548
2015-11-24,3.087365950371613
2015-11-25,3.1336527971417882
2015-11-26,3.1373563629239407
2015-11-27,2.9523051271053995
2015-11-30,3.0045963793257187
2015-12-01,3.0479226078266355
2015-12-02,3.029743171465403
2015-12-03,3.0832738879868686
2015-12-04,3.0498271975141438
2015-12-07,3.0750819354026744
2015-12-08,3.0006964879107807
2015-12-09,2.9927605614823194
2015-12-10,2.9907225390794276
2015-12-11,2.999060581922026
2015-12-14,3.0560014588793916
2015-12-15,3.084937403341366
2015-12-16,3.0928959781347443
2015-12-17,3.169252314115253
2015-12-18,3.1545773484184463
2015-12-21,3.207276514251152
2015-12-22,3.231873547529295
2015-12-23,3.214961554039162
2015-12-24,3.1888044292095903
2015-12-25,3.202903554600099
2015-12-28,3.1281609818278104
2015-12-29,3.160134332646367
2015-12-30,3.196575920734544
2015-12-31,3.1581358201527263
2016-01-04,2.9008758670101504
2016-01-05,2.8804519626255036
2016-01-06,2.9554126426430316
2016-01-07,2.709432197883789
2016-01-08,2.7624950175596665
2016-01-11,2.5704648119617826
2016-01-12,2.5795842964306375
2016-01-13,2.5058369520690333
2016-01-14,2.5746072297150553
2016-01-15,2.464968811857307
2016-01-18,2.489594081635374
2016-01-19,2.5753863935918937
2016-01-20,2.5454746856073123
2016-01-21,2.461168720833441
2016-01-22,2.494013475256694
2016-01-25,2.5259992593949976
2016-01-26,2.3457716563064515
2016-01-27,2.32991730961514
2016-01-28,2.2506878684564415
2016-01-29,2.3316889771465994
2016-02-01,2.2973874668423337
2016-02-02,2.38154919116344
2016-02-03,2.4120935204152643
2016-02-04,2.4574593212650253
2016-02-05,2.4237903286450373
2016-02-15,2.413506201326714
2016-02-16,2.5020937342296183
2016-02-17,2.52219224265777
2016-02-18,2.5265516939785035
2016-02-19,2.529812898147159
2016-02-22,2.588969476358042
2016-02-23,2.5784927149252614
