,O0
2012-06-21,1.1283260020205887
2012-06-25,1.1021159376853946
2012-06-26,1.1042127626368463
2012-06-27,1.102368828810264
2012-06-28,1.0907229876580975
2012-06-29,1.1036556696617443
2012-07-02,1.1124753677990273
2012-07-03,1.1143745269790986
2012-07-04,1.107161115320549
2012-07-05,1.0830280956353266
2012-07-06,1.106488217606391
2012-07-09,1.0757177823351598
2012-07-10,1.0730658033258456
2012-07-11,1.0831291886149836
2012-07-12,1.0980126635026464
2012-07-13,1.0912759059799362
2012-07-16,1.0530423143912966
2012-07-17,1.0627421386331268
2012-07-18,1.0721089823786696
2012-07-19,1.0870171154646897
2012-07-20,1.0806472030285614
2012-07-23,1.0684141843197885
2012-07-24,1.0728154860609311
2012-07-25,1.0624906142398736
2012-07-26,1.0543618471154421
2012-07-27,1.0537598090199982
2012-07-30,1.040302991076244
2012-07-31,1.0241883067548803
2012-08-01,1.0387615437450668
2012-08-02,1.0316949234795847
2012-08-03,1.051037013270152
2012-08-06,1.0730001854971563
2012-08-07,1.080453994973406
2012-08-08,1.07786901063165
2012-08-09,1.0910806216969355
2012-08-10,1.091210830335578
2012-08-13,1.0658176907386911
2012-08-14,1.0744528851605961
2012-08-15,1.0629038610630497
2012-08-16,1.0558983560889894
2012-08-17,1.0600744341393835
2012-08-20,1.061230113365421
2012-08-21,1.075166222263687
2012-08-22,1.0627797215321038
2012-08-23,1.0748386574327506
2012-08-24,1.052837245023217
2012-08-27,1.0300701324784551
2012-08-28,1.0383202367868405
2012-08-29,1.0318026387493224
2012-08-30,1.0186031464254472
2012-08-31,1.0215877343304975
2012-09-03,1.0335047393695764
2012-09-04,1.021454676040069
2012-09-05,1.026947360385519
2012-09-06,1.0381983761620461
2012-09-07,1.0786961361565515
2012-09-10,1.0896200458446905
2012-09-11,1.0836145494855098
2012-09-12,1.093188827151495
2012-09-13,1.0784703370019066
2012-09-14,1.082936107050431
2012-09-17,1.0486485475376872
2012-09-18,1.0452012085683697
2012-09-19,1.0544337762722025
2012-09-20,1.0250219148144537
2012-09-21,1.0192492222606402
2012-09-24,1.025452405914964
2012-09-25,1.0180696438664583
2012-09-26,0.9946224011520792
2012-09-27,1.0164782374004384
2012-09-28,1.0343500166311645
2012-10-08,1.0247388212492134
2012-10-09,1.052981153924245
2012-10-10,1.0634955345818549
2012-10-11,1.048237961052638
2012-10-12,1.0480579745973968
2012-10-15,1.0415689787660172
2012-10-16,1.0463162413577418
2012-10-17,1.0495717579601394
2012-10-18,1.071208321936296
2012-10-19,1.069267633468336
2012-10-22,1.0745710455615451
2012-10-23,1.0669426038241416
2012-10-24,1.067329150762953
2012-10-25,1.0569534769608269
2012-10-26,1.040196327603301
2012-10-29,1.0429672976507598
2012-10-30,1.0455524877591345
2012-10-31,1.0504899878506846
2012-11-01,1.0707282187047138
2012-11-02,1.0789625415937012
2012-11-05,1.0770397282906776
2012-11-06,1.0710149828625197
2012-11-07,1.070471547198588
2012-11-08,1.0459140288213336
2012-11-09,1.0423607681628928
2012-11-12,1.0519530441665135
2012-11-13,1.0292014487651862
2012-11-14,1.0322407033324221
2012-11-15,1.0133252899524163
2012-11-16,1.0084176491101542
2012-11-19,1.0111284801638238
2012-11-20,1.0069746338706662
2012-11-21,1.0207657641441519
2012-11-22,1.0091879343782517
2012-11-23,1.0156346639371459
2012-11-26,1.0069769350869695
2012-11-27,0.9712262801091851
2012-11-28,0.9543251885836128
2012-11-29,0.9460407060003518
2012-11-30,0.9618168614071061
2012-12-03,0.9440255723461507
2012-12-04,0.9569927021759904
2012-12-05,0.9915438644792656
2012-12-06,0.9910632767915376
2012-12-07,1.0121397759142536
2012-12-10,1.026259288749266
2012-12-11,1.016711461685908
2012-12-12,1.0161348215432424
2012-12-13,1.0036451236823218
2012-12-14,1.0446323106547888
2012-12-17,1.0543144653618939
2012-12-18,1.0502597691967617
2012-12-19,1.0542057192118677
2012-12-20,1.057145417517554
2012-12-21,1.0544567940490397
2012-12-24,1.0559936659216371
2012-12-25,1.0840158190932263
2012-12-26,1.0971119592399141
2012-12-27,1.093845226639652
2012-12-28,1.1067374303417057
2012-12-31,1.117777264466834
2013-01-04,1.1119808738915045
2013-01-07,1.1185833704084598
2013-01-08,1.1282235063413895
2013-01-09,1.132078482134682
2013-01-10,1.138812388815414
2013-01-11,1.1078823226550758
2013-01-14,1.1418953305096118
2013-01-15,1.162317392563756
2013-01-16,1.1582153349498383
2013-01-17,1.1465572149057865
2013-01-18,1.1660330497294011
2013-01-21,1.1796806172099707
2013-01-22,1.164308775899786
2013-01-23,1.1662121736346631
2013-01-24,1.13940689455154
2013-01-25,1.1395220474864898
2013-01-28,1.1679679608006532
2013-01-29,1.1791664895618903
2013-01-30,1.1881921035856646
2013-01-31,1.1806418407929513
2013-02-01,1.1886318867483359
2013-02-04,1.1871590280058608
2013-02-05,1.2026502435997195
2013-02-06,1.206824015205656
2013-02-07,1.2101090709778743
2013-02-08,1.2246813726268262
2013-02-18,1.2297927902275336
2013-02-19,1.2058728459901193
2013-02-20,1.2249277462621486
2013-02-21,1.1966189710219584
2013-02-22,1.1952336038404268
2013-02-25,1.2079584377787076
2013-02-26,1.187859170201615
2013-02-27,1.1904795916439643
2013-02-28,1.214852300267277
2013-03-01,1.2210386648783211
2013-03-04,1.1729651835382433
2013-03-05,1.1971406232449209
2013-03-06,1.2176329464505893
2013-03-07,1.2084449623574816
2013-03-08,1.1983302122726147
2013-03-11,1.2010048419885062
2013-03-12,1.1714574566339566
2013-03-13,1.1617120971294468
2013-03-14,1.164210769798681
2013-03-15,1.1652797842963623
2013-03-18,1.1542963585768597
2013-03-19,1.1592230344006402
2013-03-20,1.1868199907837447
2013-03-21,1.1963845202294305
2013-03-22,1.1989124956037724
2013-03-25,1.1963498023336663
2013-03-26,1.1879921207214392
2013-03-27,1.1922591670571505
2013-03-28,1.16044832722859
2013-03-29,1.1635322203778848
2013-04-01,1.168989841454938
2013-04-02,1.161325799573728
2013-04-03,1.1530638913083409
2013-04-08,1.1458305488710265
2013-04-09,1.1541238684972104
2013-04-10,1.1503604220156622
2013-04-11,1.14626198734983
2013-04-12,1.138115280270234
2013-04-15,1.1273429550849494
2013-04-16,1.1381058127620542
2013-04-17,1.1415979038782704
2013-04-18,1.1443157798649273
2013-04-19,1.166094973562514
2013-04-22,1.1703222086777016
2013-04-23,1.138508678182222
2013-04-24,1.1572498154110884
2013-04-25,1.1435909804055944
2013-04-26,1.1281236025811048
2013-05-02,1.1330817418713348
2013-05-03,1.1545411836989168
2013-05-06,1.173076475174066
2013-05-07,1.1760954964787533
2013-05-08,1.1837249203608482
2013-05-09,1.1792263152691056
2013-05-10,1.1900792299203524
2013-05-13,1.1919827489844097
2013-05-14,1.1802698903345406
2013-05-15,1.192849462650163
2013-05-16,1.2057951280088572
2013-05-17,1.225468879331419
2013-05-20,1.238420187155028
2013-05-21,1.2538841348847418
2013-05-22,1.2450949826916518
2013-05-23,1.2391375973045398
2013-05-24,1.2565026373176371
2013-05-27,1.2632825275339872
2013-05-28,1.267168483906191
2013-05-29,1.2726798919221398
2013-05-30,1.274897496413734
2013-05-31,1.2678618178016154
2013-06-03,1.2650218939857747
2013-06-04,1.2435277082221017
2013-06-05,1.2482960093393547
2013-06-06,1.2288692797866831
2013-06-07,1.208749494962538
2013-06-13,1.1787114310853117
2013-06-14,1.1912908486281204
2013-06-17,1.190469783554787
2013-06-18,1.1944523549256973
2013-06-19,1.187326564228189
2013-06-20,1.1566755862153908
2013-06-21,1.153147647103292
2013-06-24,1.0864690639671526
2013-06-25,1.0784467220020746
2013-06-26,1.0886000078891833
2013-06-27,1.0761326672058784
2013-06-28,1.0823990740932188
2013-07-01,1.0954720136991813
2013-07-02,1.104982626650721
2013-07-03,1.0976638153136808
2013-07-04,1.1081601373617531
2013-07-05,1.111730308249532
2013-07-08,1.0755619427130214
2013-07-09,1.0819110823022893
2013-07-10,1.1138559288662933
2013-07-11,1.1434848538212872
2013-07-12,1.1275445233219705
2013-07-15,1.1437029711657871
2013-07-16,1.1562614610402802
2013-07-17,1.143394158341505
2013-07-18,1.1404403816279503
2013-07-19,1.1157664788096229
2013-07-22,1.1259830777345814
2013-07-23,1.1556722950621996
2013-07-24,1.158570834232419
2013-07-25,1.1426445735430213
2013-07-26,1.1421184887807754
2013-07-29,1.120733527151537
2013-07-30,1.1218877397830536
2013-07-31,1.1250547356077114
2013-08-01,1.1478581697161958
2013-08-02,1.1512528493874408
2013-08-05,1.16655298939358
2013-08-06,1.17992058867893
2013-08-07,1.1714174616631512
2013-08-08,1.172083529105084
2013-08-09,1.1796159339276608
2013-08-12,1.205858330979076
2013-08-13,1.21139090393558
2013-08-14,1.2103177077653802
2013-08-15,1.1957091957198531
2013-08-16,1.17671090044846
2013-08-19,1.193684350729288
2013-08-20,1.1877133512722111
2013-08-21,1.1932464102053484
2013-08-22,1.1995902245273895
2013-08-23,1.1951596906638375
2013-08-26,1.2246990874046983
2013-08-27,1.2376913203814275
2013-08-28,1.2402191047861333
2013-08-29,1.2442138818106439
2013-08-30,1.247287211238519
2013-09-02,1.25299475318082
2013-09-03,1.269933824688094
2013-09-04,1.2722028348425345
2013-09-05,1.269398373800168
2013-09-06,1.2765763879330108
2013-09-09,1.2884021638018286
2013-09-10,1.3058045376362715
2013-09-11,1.3016652878314745
2013-09-12,1.3046368051978317
2013-09-13,1.3008053359828855
2013-09-16,1.3021434129439904
2013-09-17,1.2783313660908502
2013-09-18,1.290810866783743
2013-09-23,1.3146801843260763
2013-09-24,1.3165867293467997
2013-09-25,1.3081519038501324
2013-09-26,1.2789315465923057
2013-09-27,1.2810401190444263
2013-09-30,1.2958061885772656
2013-10-08,1.3101630478753332
2013-10-09,1.321294140022417
2013-10-10,1.313933747223487
2013-10-11,1.3374400449686223
2013-10-14,1.3519087299712378
2013-10-15,1.3522062887821529
2013-10-16,1.324295022854159
2013-10-17,1.3284891573125037
2013-10-18,1.3295021837654746
2013-10-21,1.3581873990992048
2013-10-22,1.3492686121323276
2013-10-23,1.3217295070282202
2013-10-24,1.3166730392293449
2013-10-25,1.2951324976679481
2013-10-28,1.2934617498013072
2013-10-29,1.2712376238674998
2013-10-30,1.2903530764672801
2013-10-31,1.280785524964685
2013-11-01,1.274590740252635
2013-11-04,1.2784615621522837
2013-11-05,1.2891127014664894
2013-11-06,1.2745104368758349
2013-11-07,1.258065379205021
2013-11-08,1.2434337611451183
2013-11-11,1.2504552243413463
2013-11-12,1.2601972808715243
2013-11-13,1.2359569453716828
2013-11-14,1.24790110907215
2013-11-15,1.2705972290854426
2013-11-18,1.2964002075434158
2013-11-19,1.2993561825911357
2013-11-20,1.3100444843041863
2013-11-21,1.3147586737030892
2013-11-22,1.3138288903756157
2013-11-25,1.3119436298167804
2013-11-26,1.316403744028444
2013-11-27,1.3288717791685993
2013-11-28,1.3407785471291158
2013-11-29,1.348991329545095
2013-12-02,1.2975699511579346
2013-12-03,1.3262583347536099
2013-12-04,1.3490609089010617
2013-12-05,1.356011963469671
2013-12-06,1.3530154792820441
2013-12-09,1.361646710023527
2013-12-10,1.3682736468449537
2013-12-11,1.3533828569196413
2013-12-12,1.3559701706112544
2013-12-13,1.3635084877218362
2013-12-16,1.3462631216173804
2013-12-17,1.3309573188473345
2013-12-18,1.3301498320333853
2013-12-19,1.3179798651898764
2013-12-20,1.301247728582638
2013-12-23,1.299078318161872
2013-12-24,1.3092998816375563
2013-12-25,1.3239867719763179
2013-12-26,1.3007760722193789
2013-12-27,1.321212260626828
2013-12-30,1.3273034071383665
2013-12-31,1.335866327002303
2014-01-02,1.3407158988986767
2014-01-03,1.3274511287516089
2014-01-06,1.2960221227932243
2014-01-07,1.2982755813673084
2014-01-08,1.296594203522737
2014-01-09,1.281563514801717
2014-01-10,1.262269967263093
2014-01-13,1.2582239051272066
2014-01-14,1.2831321631187689
2014-01-15,1.2869788551012264
2014-01-16,1.2895681160498538
2014-01-17,1.2723020928162123
2014-01-20,1.2601286456525778
2014-01-21,1.2826887805480962
2014-01-22,1.314626957307856
2014-01-23,1.3218137129312075
2014-01-24,1.3364828885462243
2014-01-27,1.3313967894839331
2014-01-28,1.327966867679671
2014-01-29,1.3350945327967574
2014-01-30,1.329536755557952
2014-02-07,1.3454993827642485
2014-02-10,1.378989593505703
2014-02-11,1.3802459355277596
2014-02-12,1.3950427596688328
2014-02-13,1.3792517833035625
2014-02-14,1.4066309551865526
2014-02-17,1.4277339815806098
2014-02-18,1.4280107863466602
2014-02-19,1.4312133248089862
2014-02-20,1.4131503883251817
2014-02-21,1.3943690118080618
2014-02-24,1.3772653215119448
2014-02-25,1.3365944583563583
2014-02-26,1.3466952568706871
2014-02-27,1.3360450161123862
2014-02-28,1.3500746674402495
2014-03-03,1.3781759936910105
2014-03-04,1.3768723946719885
2014-03-05,1.3694184513493668
2014-03-06,1.3752418853520205
2014-03-07,1.3660320728629016
2014-03-10,1.3184220822606125
2014-03-11,1.3250340326959489
2014-03-12,1.3289256286872166
2014-03-13,1.3429079314553471
2014-03-14,1.3404086524326124
2014-03-17,1.3612377939363294
2014-03-18,1.3651313457591452
2014-03-19,1.3715443279149504
2014-03-20,1.3437847103858582
2014-03-21,1.3774996694449266
2014-03-24,1.3967575358298598
2014-03-25,1.4034087783694158
2014-03-26,1.4013814584314175
2014-03-27,1.39206215109973
2014-03-28,1.3710762092614557
2014-03-31,1.361233230353549
2014-04-01,1.3756090390499778
2014-04-02,1.384077853067445
2014-04-03,1.3801583984376922
2014-04-04,1.39431025631182
2014-04-08,1.4077997850349016
2014-04-09,1.4144537349045327
2014-04-10,1.4173578707737347
2014-04-11,1.4170237099209648
2014-04-14,1.4270228086238956
2014-04-15,1.4115568543117334
2014-04-16,1.4152748634460912
2014-04-17,1.4124109144915264
2014-04-18,1.416316640420299
2014-04-21,1.393892026174789
2014-04-22,1.3969259759402048
2014-04-23,1.3912772689592023
2014-04-24,1.3803123021111534
2014-04-25,1.3576399212293178
2014-04-28,1.3169245753497878
2014-04-29,1.3336573339206241
2014-04-30,1.3442840993988758
2014-05-05,1.3566510334967925
2014-05-06,1.3613283921432777
2014-05-07,1.3426953686688534
2014-05-08,1.3494160858220998
2014-05-09,1.3419394384711645
2014-05-12,1.3710516082011792
2014-05-13,1.3692053974592757
2014-05-14,1.3685499585046945
2014-05-15,1.345377909149385
2014-05-16,1.3444525733977548
2014-05-19,1.3384721132554767
2014-05-20,1.339032772219975
2014-05-21,1.3496380434263713
2014-05-22,1.347204160458583
2014-05-23,1.3566593907312112
2014-05-26,1.36790510850652
2014-05-27,1.3652297566771503
2014-05-28,1.375424667907902
2014-05-29,1.3636968313117428
2014-05-30,1.3668471826643687
2014-06-03,1.365755852592013
2014-06-04,1.3550625142399342
2014-06-05,1.3698319263842227
2014-06-06,1.3661980383493428
2014-06-09,1.3582580323358748
2014-06-10,1.3728663690727312
2014-06-11,1.3780322841322032
2014-06-12,1.3742954449341207
2014-06-13,1.3829413003304936
2014-06-16,1.3916402390984353
2014-06-17,1.3811084219158414
2014-06-18,1.3736550680705013
2014-06-19,1.3426854295189252
2014-06-20,1.3537671802389717
2014-06-23,1.3635748470093174
2014-06-24,1.3696669355575737
2014-06-25,1.3625138382249833
2014-06-26,1.375926394373379
2014-06-27,1.382429692525084
2014-06-30,1.3959949743269686
2014-07-01,1.4006881316931195
2014-07-02,1.409515734276122
2014-07-03,1.4244281765958389
2014-07-04,1.4224109706619066
2014-07-07,1.4232851925662107
2014-07-08,1.4279253328749277
2014-07-09,1.4071319159885576
2014-07-10,1.4092178168713152
2014-07-11,1.423940190680885
2014-07-14,1.4458502341611408
2014-07-15,1.4512906718077856
2014-07-16,1.4457833793554924
2014-07-17,1.4401973125061245
2014-07-18,1.4465130803474524
2014-07-21,1.4384543094577256
2014-07-22,1.456295872520866
2014-07-23,1.450112405054886
2014-07-24,1.4582013571076535
2014-07-25,1.473091345719721
2014-07-28,1.496471653831881
2014-07-29,1.5077115739401603
2014-07-30,1.5108463716326168
2014-07-31,1.5257445549234228
2014-08-01,1.5136291451997232
2014-08-04,1.5403719344668787
2014-08-05,1.5474040596608911
2014-08-06,1.5567090364932896
2014-08-07,1.5392678038013
2014-08-08,1.546143307345519
2014-08-11,1.5716621553794832
2014-08-12,1.5793237225544077
2014-08-13,1.5802054130704848
2014-08-14,1.5721126726223824
2014-08-15,1.5862343926822131
2014-08-18,1.6079366015290664
2014-08-19,1.6130602576078585
2014-08-20,1.614150643327247
2014-08-21,1.6096850134674163
2014-08-22,1.6197926043337372
2014-08-25,1.6083066495303633
2014-08-26,1.5821655648792585
2014-08-27,1.5843638681236432
2014-08-28,1.5696439442365426
2014-08-29,1.5842393811105355
2014-09-01,1.604530838195627
2014-09-02,1.6268284756473208
2014-09-03,1.6394524886572792
2014-09-04,1.6538632229492987
2014-09-05,1.660411419021056
2014-09-09,1.6741004537534685
2014-09-10,1.6781268303361256
2014-09-11,1.675102917513488
2014-09-12,1.6980777253425992
2014-09-15,1.7165731596303262
2014-09-16,1.6706030944468804
2014-09-17,1.6875181118284819
2014-09-18,1.7020209756927105
2014-09-19,1.7148355833209676
2014-09-22,1.691666273668076
2014-09-23,1.7120351280375645
2014-09-24,1.7371916149866613
2014-09-25,1.7339104065539108
2014-09-26,1.744079403178662
2014-09-29,1.7661702387227818
2014-09-30,1.7786624334022378
2014-10-08,1.8065052089495286
2014-10-09,1.8111453386383665
2014-10-10,1.8083495941727012
2014-10-13,1.8088277044671777
2014-10-14,1.802238853582935
2014-10-15,1.805897649881062
2014-10-16,1.7749466439300188
2014-10-17,1.755558253795345
2014-10-20,1.776697676697544
2014-10-21,1.7570957404898944
2014-10-22,1.735809326196843
2014-10-23,1.7122109933105825
2014-10-24,1.7145894505472858
2014-10-27,1.7251861863799105
2014-10-28,1.7691347869488563
2014-10-29,1.7953912811999662
2014-10-30,1.8004258652818022
2014-10-31,1.806265167764655
2014-11-03,1.820871864670335
2014-11-04,1.8146247638132997
2014-11-05,1.807409949172324
2014-11-06,1.8178012245841502
2014-11-07,1.805203821239602
2014-11-10,1.831792268876285
2014-11-11,1.786591707380751
2014-11-12,1.8190375985194678
2014-11-13,1.8029079349123043
2014-11-14,1.7958945671502788
2014-11-17,1.8137050139149216
2014-11-18,1.8155399110020256
2014-11-19,1.8198830387433462
2014-11-20,1.818415124409747
2014-11-21,1.8350498900058032
2014-11-24,1.86464952744392
2014-11-25,1.8957453049155317
2014-11-26,1.8996295898445554
2014-11-27,1.9080774831106433
2014-11-28,1.9135025674895574
2014-12-01,1.9049543821457176
2014-12-02,1.9266492710181384
2014-12-03,1.9470470909764366
2014-12-04,1.980347674507872
2014-12-05,1.9267223091619299
2014-12-08,1.9506812195110104
2014-12-09,1.8943896236484308
2014-12-10,1.9659024186573362
2014-12-11,1.9854262436639514
2014-12-12,1.9958133144599373
2014-12-15,2.026935951021953
2014-12-16,2.0246321926108823
2014-12-17,2.0054988171620587
2014-12-18,1.9929041612997587
2014-12-19,1.9802188811281836
2014-12-22,1.9252157585086247
2014-12-23,1.8949092450101939
2014-12-24,1.9161187546815557
2014-12-25,1.9501622537270806
2014-12-26,1.9729532145547182
2014-12-29,1.966606761924823
2014-12-30,1.9359562758351394
2014-12-31,1.9568186643868009
2015-01-05,2.0017662748443237
2015-01-06,2.0177398169626253
2015-01-07,2.018851724827915
2015-01-08,2.000735337162155
2015-01-09,1.9866547581484328
2015-01-12,1.9550527991006936
2015-01-13,1.9819200399260424
2015-01-14,1.9696292269995785
2015-01-15,1.9908387570776982
2015-01-16,2.006082447620066
2015-01-19,1.924936626819968
2015-01-20,1.9851865326320866
2015-01-21,2.0304303038765696
2015-01-22,2.058431097882249
2015-01-23,2.0465616047131725
2015-01-26,2.0901626821113153
2015-01-27,2.1007937519157047
2015-01-28,2.0899702509463087
2015-01-29,2.071374848453674
2015-01-30,2.0588715730192315
2015-02-02,2.0495474711641606
2015-02-03,2.0746621823580154
2015-02-04,2.0610027833885094
2015-02-05,2.0497769569952653
2015-02-06,2.0143331074035857
2015-02-09,2.0014608956029645
2015-02-10,2.0241015106079963
2015-02-11,2.0439242940121085
2015-02-12,2.0639010201910026
2015-02-13,2.0965855506283972
2015-02-16,2.1372759492912223
2015-02-17,2.1589710840349348
2015-02-25,2.159663115089308
2015-02-26,2.1779478000313652
2015-02-27,2.196321517648903
2015-03-02,2.2373631865281096
2015-03-03,2.2193788497983
2015-03-04,2.2566165033310766
2015-03-05,2.264343255767067
2015-03-06,2.2452768425145404
2015-03-09,2.270203502863435
2015-03-10,2.295614702884403
2015-03-11,2.2918989629030113
2015-03-12,2.294476494200763
2015-03-13,2.323025386584787
2015-03-16,2.3866613161054575
2015-03-17,2.414372441457996
2015-03-18,2.455082059723142
2015-03-19,2.467385226411854
2015-03-20,2.482393007243082
2015-03-23,2.538501860417122
2015-03-24,2.5506024674741967
2015-03-25,2.574918726581631
2015-03-26,2.5717454599636556
2015-03-27,2.6095241815570525
2015-03-30,2.6573626518478575
2015-03-31,2.6515344163137096
2015-04-01,2.7162984362707348
2015-04-02,2.7807947110070215
2015-04-03,2.831841584979439
2015-04-07,2.892301806864929
2015-04-08,2.873127303958826
2015-04-09,2.842018162071902
2015-04-10,2.9133970874618913
2015-04-13,2.973024475356961
2015-04-14,2.9747691579540256
2015-04-15,2.8715500280422037
2015-04-16,2.90614183386777
2015-04-17,2.9238291550836477
2015-04-20,2.8663137681253086
2015-04-21,2.9707240972077495
2015-04-22,3.0542869130275445
2015-04-23,3.0798415690119256
2015-04-24,3.0925883567856323
2015-04-27,3.115052077272691
2015-04-28,3.015050787364626
2015-04-29,3.0937169571707095
2015-04-30,3.0933497937152583
2015-05-04,3.119995172256321
2015-05-05,3.0083568963061946
2015-05-06,2.950672580150933
2015-05-07,2.8788671189816717
2015-05-08,2.9671795511964536
2015-05-11,3.089808071443847
2015-05-12,3.1498962977569454
2015-05-13,3.1771145626813873
2015-05-14,3.1814088674184546
2015-05-15,3.134269062465957
2015-05-18,3.181190325254396
2015-05-19,3.2698125994608525
2015-05-20,3.3128625551597475
2015-05-21,3.430042684828163
2015-05-22,3.5013087075550913
2015-05-25,3.6133905641547623
2015-05-26,3.721162385841154
2015-05-27,3.7581053791829464
2015-05-28,3.5230299909046208
2015-05-29,3.5644249695745707
2015-06-01,3.7667440009138566
2015-06-02,3.9218683565550587
2015-06-03,3.9574910044207274
2015-06-04,3.968229664413456
2015-06-05,4.0471500794825594
2015-06-08,4.0272235268643355
2015-06-09,4.029441209992047
2015-06-10,4.119344645374061
2015-06-11,4.176864511315874
2015-06-12,4.250163640812456
2015-06-15,4.205818503684408
2015-06-16,4.030982543987436
2015-06-17,4.114397359069047
2015-06-18,4.004788542166031
2015-06-19,3.72939942695576
2015-06-23,3.7449093692797506
2015-06-24,3.840776106222067
2015-06-25,3.681767778397828
2015-06-26,3.3560182938115806
2015-06-29,3.127391649843048
2015-06-30,3.3126974819356136
2015-07-01,3.1387868973651862
2015-07-02,2.9338429839504325
2015-07-03,2.7515597965563385
2015-07-06,2.712478604266044
2015-07-07,2.5000459854190695
2015-07-08,2.390675248486303
2015-07-09,2.528135885851604
2015-07-10,2.6822424619091927
2015-07-13,2.875859244737134
2015-07-14,2.90036104926829
2015-07-15,2.698902391097126
2015-07-16,2.7498348627920723
2015-07-17,2.918435542827683
2015-07-20,2.9695811746674488
2015-07-21,3.027884009248484
2015-07-22,3.061231586184217
2015-07-23,3.1585520542501437
2015-07-24,3.1059166507372513
2015-07-27,2.8395923300382764
2015-07-28,2.7730954220909787
2015-07-29,2.9211611277971623
2015-07-30,2.825696164922824
2015-07-31,2.795163335825035
2015-08-03,2.732670312562028
2015-08-04,2.8955766101546265
2015-08-05,2.860589279730038
2015-08-06,2.8510235800096533
2015-08-07,2.9345006966548706
2015-08-10,3.089480049792488
2015-08-11,3.1238998594484784
2015-08-12,3.092046385650479
2015-08-13,3.17924863779118
2015-08-14,3.2146305551242738
2015-08-17,3.309439736799005
2015-08-18,3.037560380935284
2015-08-19,3.1118471853090104
2015-08-20,3.0057971205930527
2015-08-21,2.8300396272014834
2015-08-24,2.5803117582131305
2015-08-25,2.3656490076079097
2015-08-26,2.3101730641572726
2015-08-27,2.4249569681036003
2015-08-28,2.579483335489564
2015-08-31,2.474447947414597
2015-09-01,2.3355226343891697
2015-09-02,2.3123402714107946
2015-09-07,2.3394575189174303
2015-09-08,2.444951365820936
