rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,exante_te,single_dev_max,ind_dev_max
2014-08-29,0,optimal,0.7403589999885298,True,0.0574954738194868,0.019999999989789845,0.03999999999582245
2014-09-30,2,topn_fallback,0.0013715999957639724,True,0.0521412268537946,0.02009799488740827,0.07195915657401095
2014-10-31,2,topn_fallback,0.0011354000016581267,True,0.0480992418591987,0.02019767518318922,0.06784491734287611
2014-11-28,0,optimal,0.7803183000069112,True,0.04551878941888747,0.0199999999083551,0.039999999726383385
2014-12-31,2,topn_fallback,0.0015374000067822635,True,0.04511960540457497,0.02009874096920147,0.07255168392190356
2015-01-30,0,optimal,0.7828107999812346,True,0.05110491005653553,0.019999999994899847,0.03999999998977054
2015-02-27,2,topn_fallback,0.001156199985416606,True,0.04985265787910849,0.02010110105654318,0.05072793811113891
2015-03-31,0,optimal,0.6255959999980405,True,0.05173688308971387,0.01999999995746579,0.039999999925029006
2015-04-30,0,optimal,0.7143501999962609,True,0.06330925539091176,0.02000000001511226,0.03999999988786338
2015-05-29,2,topn_fallback,0.0010504999954719096,True,0.06355002482913151,0.020202138474658814,0.0766861350096163
2015-06-30,0,optimal,0.6561015000042971,True,0.06709688049749502,0.01999999999438905,0.03999999999173205
2015-07-31,2,topn_fallback,0.0010233000211883336,True,0.09347022797031872,0.020230386071044847,0.034712603515176195
2015-08-31,0,optimal,0.7794734000053722,True,0.07999999991461959,0.01999999994187963,0.03999999983149071
2015-09-30,2,topn_fallback,0.0010677000100258738,True,0.1165231028326228,0.02006547496451729,0.0705372769324818
2015-10-30,2,topn_fallback,0.0014390999858733267,True,0.10680698827062983,0.02019003943357052,0.10307323963069019
2015-11-30,2,topn_fallback,0.0011556000099517405,True,0.11588671831788362,0.020340203932015636,0.11393658190254186
2015-12-31,2,topn_fallback,0.0014513999922201037,True,0.11903268170956455,0.020560377910543742,0.06744922431194611
2016-01-29,0,optimal,0.6058926999976393,True,0.07999999983151843,0.01999999994419685,0.03999999990772083
2016-02-29,0,optimal,0.6254370000096969,True,0.07999999858897835,0.019999999553598945,0.03999999911335636
2016-03-31,2,topn_fallback,0.0011091000051237643,True,0.1054068820745578,0.020409868732391635,0.046886613350619895
2016-04-29,2,topn_fallback,0.0013345999759621918,True,0.04925080108956157,0.020319739240206233,0.049899501004989945
2016-05-31,2,topn_fallback,0.0019533000013325363,True,0.05991443356652659,0.020299402413241772,0.07818097568759617
2016-06-30,2,topn_fallback,0.0011456000211182982,True,0.06638035629950725,0.020629523329596573,0.07024334602308925
2016-07-29,0,optimal,0.7721463000052609,True,0.050956282895893316,0.019999999994333512,0.03999999999595824
2016-08-31,0,optimal,0.5986460999993142,True,0.048714781557571314,0.01999999969849453,0.039999999520605456
2016-09-30,0,optimal,0.613373700005468,True,0.04561116863130381,0.019999999697704177,0.03999999962201634
2016-10-31,2,topn_fallback,0.0011506000009831041,True,0.052250526867591685,0.02003022884168928,0.0910879345317819
2016-11-30,2,topn_fallback,0.002401799982180819,True,0.0441107525610333,0.020060164342988233,0.1106711067110671
2016-12-30,2,topn_fallback,0.0012624999799299985,True,0.0455641201407973,0.020030423206702702,0.12111183322501623
2017-01-26,0,optimal,1.0126443000044674,True,0.04103976404314455,0.020016458650592747,0.04002306066528988
2017-02-28,0,optimal,0.7852678999770433,True,0.0456473786162374,0.019999999859304108,0.03999999981725355
2017-03-31,0,optimal,2.415864500013413,True,0.037687787904798764,0.02001937835037506,0.04001002699901848
2017-04-28,0,optimal,0.725818300008541,True,0.03921806491609113,0.019999999998673003,0.03999999999806937
2017-05-31,2,topn_fallback,0.0013879000034648925,True,0.042533791399591486,0.02010998584512227,0.08461003020057051
2017-06-30,2,topn_fallback,0.0011643999896477908,True,0.04520482545502051,0.020049492437267027,0.0735991136377248
2017-07-31,2,topn_fallback,0.003358199988724664,True,0.040843310247280364,0.020089377648709987,0.06649101291188078
2017-08-31,0,optimal,1.6717795000004116,True,0.041959318393720475,0.01999999992897635,0.039999999919145636
2017-09-29,2,topn_fallback,0.004034900019178167,True,0.04106817507403622,0.020059893298056294,0.11603812825059745
2017-10-31,2,topn_fallback,0.004914599994663149,True,0.040836073611853416,0.020049914097434306,0.06491013372672383
2017-11-30,0,optimal,1.9414353999891318,True,0.042756457803076554,0.019999999986661538,0.039999999987914946
2017-12-29,0,optimal,1.8501383000111673,True,0.040976569153893215,0.01999999977146901,0.03999999970727469
2018-01-31,0,optimal,1.994002300023567,True,0.04362755723039598,0.019999999950634905,0.039999999936707
2018-02-28,0,optimal,1.8879956000018865,True,0.045155005018827916,0.019999999933777497,0.039999999931490296
2018-03-30,0,optimal,1.4173097999882884,True,0.04858506408450425,0.01999999998461122,0.03999999998372385
2018-04-27,0,optimal,1.6504876000108197,True,0.04661899797579433,0.019999999995126902,0.0399999999939793
2018-05-31,2,topn_fallback,0.001501200022175908,True,0.046401559025900416,0.020049971493198742,0.08935861977185083
2018-06-29,0,optimal,0.623525700008031,True,0.046347100390583484,0.019999999992870717,0.0399999999932319
2018-07-31,0,optimal,0.7194796999974642,True,0.05007314849967527,0.019999999780615542,0.03999999971661263
2018-08-31,0,optimal,0.6789397999818902,True,0.04752953933326802,0.019999999987319172,0.039999999982091965
2018-09-28,0,optimal,0.6709235000016633,True,0.04690319270317165,0.019999999994300424,0.03999999999307902
2018-10-31,0,optimal,0.7037745999987237,True,0.05155412160306272,0.019999999714191696,0.039999999591646726
2018-11-30,0,optimal,0.5606123999750707,True,0.05103281657444919,0.01999999973314048,0.03999999962671623
2018-12-28,0,optimal,0.6263633999915328,True,0.04738407421278189,0.019999999578042733,0.03999999943548573
2019-01-31,0,optimal,0.7081642000121064,True,0.04795576326129395,0.019999999783088317,0.03999999974919613
2019-02-28,0,optimal,0.6414798999903724,True,0.0463747328307048,0.019999999949294245,0.039999999946974146
2019-03-29,0,optimal,0.5314252999960445,True,0.052439405918968715,0.019999999863743616,0.039999999839067206
2019-04-30,0,optimal,0.5962099999887869,True,0.05552090260598225,0.019999999988790623,0.039999999984000445
2019-05-31,0,optimal,0.5962379999982659,True,0.05405496433832184,0.019999999965249114,0.039999999943343204
2019-06-28,0,optimal,0.6827292999951169,True,0.05422209695684044,0.019999999981202856,0.03999999996788348
2019-07-31,0,optimal,0.7127487999969162,True,0.05397389882405442,0.019999999963809915,0.039999999944618725
2019-08-30,0,optimal,0.5966574999911245,True,0.05822709811112864,0.01999999998488241,0.03999999997309357
2019-09-30,0,optimal,0.6981717000016943,True,0.05430248827761024,0.019999999957344163,0.03999999993318462
2019-10-31,0,optimal,0.643236000003526,True,0.06387518971159102,0.01999999976275602,0.03999999969776317
2019-11-29,0,optimal,0.5733880000188947,True,0.06199676147950325,0.01999999999081864,0.03999999998625937
2019-12-31,0,optimal,0.6004427000007126,True,0.05464831663747098,0.019999999852719566,0.04000000005448945
2020-01-23,0,optimal,1.3610979999939445,True,0.06176392798419806,0.019999999597072278,0.04000000053482881
2020-02-28,0,optimal,1.688040600012755,True,0.06254022765825669,0.01999999987579568,0.040000000037005407
2020-03-31,0,optimal,1.6496130999876186,True,0.07427277978945572,0.01999999999067286,0.04000000000204273
2020-04-30,0,optimal,1.6408095999795478,True,0.06289512152533769,0.019999999784388017,0.040000000080090026
2020-05-29,0,optimal,1.7268948999990243,True,0.06415803198825237,0.019999999952636544,0.03999999994322187
2020-06-30,0,optimal,1.5436661999847274,True,0.06354377718301832,0.01999999967291125,0.04000000030540012
2020-07-31,0,optimal,1.4416482000087854,True,0.06550912272301276,0.019999999926524327,0.040000000026167756
2020-08-31,0,optimal,1.6589425999845844,True,0.06894495172496298,0.019999999840232662,0.040000000047071146
2020-09-30,0,optimal,1.7242217999882996,True,0.07166103059369498,0.019999999988116305,0.040000000003968264
2020-10-30,0,optimal,1.3780570999952033,True,0.07128316677126911,0.019999999894621152,0.04000000002194094
2020-11-30,0,optimal,1.6234241999918595,True,0.06842402753020486,0.01999999999442128,0.040000000001453984
2020-12-31,0,optimal,1.570961300021736,True,0.07332829245923228,0.019999999905754996,0.04000000002661938
