source_id,month_end,strategy_col,benchmark_col,nav_path,strategy_month_return,benchmark_month_return,monthly_excess_return,is_positive_excess
rolling_48m,2021-09-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.011114582411079654,-0.02075529323851466,0.009640710827435006,True
rolling_48m,2021-10-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.024810433771376594,-0.011390455773384489,-0.013419977997992105,False
rolling_48m,2021-11-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.04014397041331641,0.03334299739538382,0.006800973017932588,True
rolling_48m,2021-12-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.0015293010569996657,0.014769562407757286,-0.01324026135075762,False
rolling_48m,2022-01-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.0929090020788379,-0.10583364426700159,0.012924642188163693,True
rolling_48m,2022-02-28,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.058923716921538194,0.04145229034371378,0.01747142657782441,True
rolling_48m,2022-03-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.06767894000841601,-0.07709373263978825,0.009414792631372237,True
rolling_48m,2022-04-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.09376026895338208,-0.10960581194298835,0.015845542989606276,True
rolling_48m,2022-05-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.07578707733131362,0.07508438651931204,0.0007026908120015829,True
rolling_48m,2022-06-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.07728690454154741,0.07867794629619573,-0.0013910417546483256,False
rolling_48m,2022-07-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.002423397367800284,-0.0206612843723063,0.023084681740106583,True
rolling_48m,2022-08-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.014022732409269767,-0.021102099488026327,0.00707936707875656,True
rolling_48m,2022-09-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.07161904098487093,-0.07151727254695617,-0.00010176843791476209,False
rolling_48m,2022-10-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.007486374493364867,0.01634194270596545,-0.023828317199330318,False
rolling_48m,2022-11-30,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,0.04116998742474953,0.06022830139028512,-0.01905831396553559,False
rolling_48m,2022-12-31,strategy,benchmark,experiments/ridge_rolling/results/rolling_48m/backtest_nav_valid.parquet,-0.03248875778400151,-0.04726004722409294,0.014771289440091429,True
pipeline_a_strategy_v1,2021-02-28,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.010417350489790644,0.002870373296377071,-0.013287723786167716,False
pipeline_a_strategy_v1,2021-03-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.004463866326663624,-0.01719331098311494,0.021657177309778564,True
pipeline_a_strategy_v1,2021-04-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.0331796897607759,0.03762394282003623,-0.004444253059260328,False
pipeline_a_strategy_v1,2021-05-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.020789565747557193,0.04015014839415665,-0.019360582646599456,False
pipeline_a_strategy_v1,2021-06-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.04469711636375573,0.017204179227754857,0.027492937136000872,True
pipeline_a_strategy_v1,2021-07-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.012817258367582185,-0.0017283595245239924,-0.011088898843058193,False
pipeline_a_strategy_v1,2021-08-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.06981679142738506,0.07261607198832065,-0.002799280560935591,False
pipeline_a_strategy_v1,2021-09-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.015699621441322198,-0.02075529323851466,0.0050556717971924625,True
pipeline_a_strategy_v1,2021-10-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.04633789817204326,-0.011390455773384489,-0.03494744239865877,False
pipeline_a_strategy_v1,2021-11-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.00996745434386348,0.03334299739538382,-0.023375543051520342,False
pipeline_a_strategy_v1,2021-12-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.03287621028103227,0.014769562407757286,0.018106647873274984,True
pipeline_a_strategy_v1,2022-01-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.09575979607032714,-0.10583364426700159,0.01007384819667445,True
pipeline_a_strategy_v1,2022-02-28,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.04212972906764745,0.04145229034371378,0.0006774387239336654,True
pipeline_a_strategy_v1,2022-03-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.055235463766981185,-0.07709373263978825,0.021858268872807063,True
pipeline_a_strategy_v1,2022-04-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.10045588230122027,-0.10960581194298835,0.009149929641768084,True
pipeline_a_strategy_v1,2022-05-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.059046143433326925,0.07508438651931204,-0.016038243085985115,False
pipeline_a_strategy_v1,2022-06-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.04140194148540899,0.07867794629619573,-0.037276004810786745,False
pipeline_a_strategy_v1,2022-07-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.01027899800231824,-0.0206612843723063,0.010382286369988059,True
pipeline_a_strategy_v1,2022-08-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.006677112103796845,-0.021102099488026327,0.014424987384229482,True
pipeline_a_strategy_v1,2022-09-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.07414008405170636,-0.07151727254695617,-0.0026228115047501888,False
pipeline_a_strategy_v1,2022-10-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.02245218121939252,0.01634194270596545,0.006110238513427069,True
pipeline_a_strategy_v1,2022-11-30,strategy_v1,benchmark,data/processed/backtest_nav.parquet,0.048471362589045386,0.06022830139028512,-0.011756938801239736,False
pipeline_a_strategy_v1,2022-12-31,strategy_v1,benchmark,data/processed/backtest_nav.parquet,-0.039145320849596876,-0.04726004722409294,0.008114726374496062,True
pipeline_a_strategy_v2,2021-02-28,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.016892517175083555,0.002870373296377071,-0.019762890471460626,False
pipeline_a_strategy_v2,2021-03-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.013814679529631224,-0.01719331098311494,0.031007990512746164,True
pipeline_a_strategy_v2,2021-04-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.035244741190167295,0.03762394282003623,-0.0023792016298689322,False
pipeline_a_strategy_v2,2021-05-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.027943385631992834,0.04015014839415665,-0.012206762762163814,False
pipeline_a_strategy_v2,2021-06-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.04021077469504175,0.017204179227754857,0.023006595467286894,True
pipeline_a_strategy_v2,2021-07-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.0004805255685833565,-0.0017283595245239924,0.002208885093107349,True
pipeline_a_strategy_v2,2021-08-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.08988001318131156,0.07261607198832065,0.017263941192990906,True
pipeline_a_strategy_v2,2021-09-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.022004542615813305,-0.02075529323851466,-0.0012492493772986446,False
pipeline_a_strategy_v2,2021-10-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.04345630622517527,-0.011390455773384489,-0.03206585045179078,False
pipeline_a_strategy_v2,2021-11-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.016867995662346758,0.03334299739538382,-0.016475001733037065,False
pipeline_a_strategy_v2,2021-12-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.02051894464262083,0.014769562407757286,0.005749382234863543,True
pipeline_a_strategy_v2,2022-01-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.08939430634103607,-0.10583364426700159,0.016439337925965525,True
pipeline_a_strategy_v2,2022-02-28,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.042025285693496395,0.04145229034371378,0.0005729953497826124,True
pipeline_a_strategy_v2,2022-03-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.06509691390429329,-0.07709373263978825,0.011996818735494963,True
pipeline_a_strategy_v2,2022-04-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.10323112831027437,-0.10960581194298835,0.006374683632713984,True
pipeline_a_strategy_v2,2022-05-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.06509613650511059,0.07508438651931204,-0.00998825001420145,False
pipeline_a_strategy_v2,2022-06-30,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.05439387479402602,0.07867794629619573,-0.024284071502169713,False
pipeline_a_strategy_v2,2022-07-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,0.005538949652276859,-0.0206612843723063,0.026200234024583158,True
pipeline_a_strategy_v2,2022-08-31,strategy_v2,benchmark,data/processed/backtest_nav.parquet,-0.009130245514629598,-0.021102099488026327,0.011971853973396729,True
