run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_01,2017-12-29,0,optimal,0.6030023999628611,True,True
rebuild_01,2018-01-31,0,optimal,0.6609584999969229,True,True
rebuild_01,2018-02-28,0,optimal,0.5847442999947816,True,True
rebuild_01,2018-03-30,0,optimal,0.5813975000055507,True,True
rebuild_01,2018-04-27,0,optimal,0.5915026000002399,True,True
rebuild_01,2018-05-31,0,optimal,0.5669649000046775,True,True
rebuild_01,2018-06-29,0,optimal,0.5529856999637559,True,True
rebuild_01,2018-07-31,0,optimal,0.6130623999633826,True,True
rebuild_01,2018-08-31,0,optimal,0.6320432999636978,True,True
rebuild_01,2018-09-28,0,optimal,0.6068121999851428,True,True
rebuild_01,2018-10-31,0,optimal,0.6481466999975964,True,True
rebuild_01,2018-11-30,0,optimal,0.5948903000098653,True,True
rebuild_01,2018-12-28,0,optimal,0.583597999997437,True,True
rebuild_01,2019-01-31,0,optimal,0.5772959000314586,True,True
rebuild_01,2019-02-28,0,optimal,0.6955583999515511,True,True
rebuild_01,2019-03-29,0,optimal,0.7590229999623261,True,True
rebuild_01,2019-04-30,0,optimal,0.6348699000081979,True,True
rebuild_01,2019-05-31,0,optimal,0.6190129999886267,True,True
rebuild_01,2019-06-28,0,optimal,0.769166000012774,True,True
rebuild_01,2019-07-31,0,optimal,0.6471933000138961,True,True
rebuild_01,2019-08-30,0,optimal,0.58927749999566,True,True
rebuild_01,2019-09-30,0,optimal,0.6038153999834321,True,True
rebuild_01,2019-10-31,0,optimal,0.6095019000349566,True,True
rebuild_01,2019-11-29,0,optimal,0.6169546999735758,True,True
rebuild_01,2019-12-31,0,optimal,0.752876499958802,True,True
rebuild_01,2020-01-23,0,optimal,0.606754899956286,True,True
rebuild_01,2020-02-28,0,optimal,0.6036103999940678,True,True
rebuild_01,2020-03-31,0,optimal,0.6881842999719083,True,True
rebuild_01,2020-04-30,0,optimal,0.642063999956008,True,True
rebuild_01,2020-05-29,0,optimal,0.6606634000199847,True,True
rebuild_01,2020-06-30,0,optimal,0.7087324999738485,True,True
rebuild_01,2020-07-31,0,optimal,0.7360432000132278,True,True
rebuild_01,2020-08-31,0,optimal,0.669316399958916,True,True
rebuild_01,2020-09-30,0,optimal,0.6950198999838904,True,True
rebuild_01,2020-10-30,0,optimal,0.6632994000101462,True,True
rebuild_01,2020-11-30,0,optimal,0.6449870999786071,True,True
rebuild_01,2020-12-31,0,optimal,0.6339901000028476,True,True
rebuild_01,2021-01-29,0,optimal,0.7293721999740228,True,True
rebuild_01,2021-02-26,0,optimal,0.6911416000220925,True,True
rebuild_01,2021-03-31,0,optimal,0.6337562999688089,True,True
rebuild_01,2021-04-30,0,optimal,0.7466199999907985,True,True
rebuild_01,2021-05-31,0,optimal,0.8236506000394002,True,True
rebuild_01,2021-06-30,0,optimal,0.6600419000023976,True,True
rebuild_01,2021-07-30,0,optimal,0.5935683000134304,True,True
rebuild_01,2021-08-31,0,optimal,0.6140259000239894,True,True
rebuild_01,2021-09-30,0,optimal,0.8261219999985769,True,True
rebuild_01,2021-10-29,0,optimal,0.6821443000226282,True,True
rebuild_01,2021-11-30,0,optimal,0.6398874999722466,True,True
rebuild_01,2021-12-31,0,optimal,0.7216088999994099,True,True
rebuild_01,2022-01-28,0,optimal,0.7130802000174299,True,True
rebuild_01,2022-02-28,0,optimal,0.6584162000217475,True,True
rebuild_01,2022-03-31,0,optimal,0.5980646000243723,True,True
rebuild_01,2022-04-29,0,optimal,0.7127594000194222,True,True
rebuild_01,2022-05-31,0,optimal,0.6814101000200026,True,True
rebuild_01,2022-06-30,0,optimal,0.6289394999621436,True,True
rebuild_01,2022-07-29,0,optimal,0.7833641999750398,True,True
rebuild_01,2022-08-31,0,optimal,0.6617387000005692,True,True
rebuild_01,2022-09-30,0,optimal,0.6317768999724649,True,True
rebuild_01,2022-10-31,0,optimal,0.697239900007844,True,True
rebuild_01,2022-11-30,0,optimal,0.6971735000261106,True,True
rebuild_01,2022-12-30,0,optimal,0.4242801000364125,True,True
rebuild_02,2011-08-23,0,optimal,0.024869200016837567,True,True
rebuild_02,2011-08-24,0,optimal,0.034545700007583946,True,True
rebuild_02,2011-08-25,0,optimal,0.036378699995111674,True,True
rebuild_02,2011-08-26,0,optimal,0.038892999989911914,True,True
rebuild_02,2011-08-29,0,optimal,0.03805989999091253,True,True
rebuild_02,2011-08-30,0,optimal,0.034806600015144795,True,True
rebuild_02,2011-08-31,0,optimal,0.04136770003242418,True,True
rebuild_02,2011-09-01,0,optimal,0.033489599998574704,True,True
rebuild_02,2011-09-30,0,optimal,0.040097499964758754,True,True
rebuild_02,2011-10-31,0,optimal,0.035059900023043156,True,True
rebuild_02,2011-11-30,0,optimal,0.036839099950157106,True,True
rebuild_02,2011-12-30,0,optimal,0.046483300044201314,True,True
rebuild_02,2012-01-31,0,optimal,0.39756820001639426,True,True
rebuild_02,2012-02-29,0,optimal,0.48790780000854284,True,True
rebuild_02,2012-03-30,0,optimal,0.4317886999924667,True,True
rebuild_02,2012-04-27,0,optimal,0.4996071999776177,True,True
rebuild_02,2012-05-31,0,optimal,0.43999470002017915,True,True
rebuild_02,2012-06-29,0,optimal,0.4166712000151165,True,True
rebuild_02,2012-07-31,0,optimal,0.3634734000079334,True,True
rebuild_02,2012-08-31,0,optimal,0.3931557000032626,True,True
rebuild_02,2012-09-28,0,optimal,0.3761297999881208,True,True
rebuild_02,2012-10-31,0,optimal,0.3747080999892205,True,True
rebuild_02,2012-11-30,0,optimal,0.3893452999764122,True,True
rebuild_02,2012-12-31,0,optimal,0.39738260000012815,True,True
rebuild_02,2013-01-31,0,optimal,0.5403497000224888,True,True
rebuild_02,2013-02-28,0,optimal,0.4659076000098139,True,True
rebuild_02,2013-03-29,0,optimal,0.43971999996574596,True,True
rebuild_02,2013-04-26,0,optimal,0.4321121000102721,True,True
rebuild_02,2013-05-31,0,optimal,0.4909195000072941,True,True
rebuild_02,2013-06-28,0,optimal,0.6032392000197433,True,True
rebuild_02,2013-07-31,0,optimal,0.42660270002670586,True,True
rebuild_02,2013-08-30,0,optimal,0.4027829000260681,True,True
rebuild_02,2013-09-30,0,optimal,0.6655790000222623,True,True
rebuild_02,2013-10-31,0,optimal,0.5251136999577284,True,True
rebuild_02,2013-11-29,0,optimal,0.3914119999972172,True,True
rebuild_02,2013-12-31,0,optimal,0.4254812999861315,True,True
