period_start,industry_code,W_p,W_b,R_p,R_b,allocation_effect,selection_effect,interaction_effect,total_effect,industry_name,is_financial,source_id,effect_residual
2021-01-29,801110.SI,0.015529908486493485,0.010751720275244039,-0.05886475122634938,-0.03849669382100732,-0.00020505419974301193,-0.00021899165577235065,-9.732241178025738e-05,-0.0005002585161402245,家用电器,False,pipeline_b_frozen_replay,2.1109751155395538e-05
2021-01-29,801120.SI,0.07359884785256895,0.04694751160185629,-0.07194114528074556,-0.08012148647128978,-0.0022530886943213876,0.0003840466629502173,0.00021801702371474898,-0.0015332809901883026,食品饮料,False,pipeline_b_frozen_replay,0.00011774401746811867
2021-01-29,801130.SI,0.0,0.004440710513682188,0.0,0.03903595941364064,-0.000153728600608142,-0.00017334739537982517,0.00017334739537982517,-0.00017334739537982517,纺织服饰,False,pipeline_b_frozen_replay,-1.96187947716832e-05
2021-01-29,801140.SI,0.0,0.025304048647783642,0.0,0.08386771636557167,-0.0020104009938741205,-0.0021221927748929456,0.0021221927748929456,-0.0021221927748929456,轻工制造,False,pipeline_b_frozen_replay,-0.00011179178101882511
2021-01-29,801150.SI,0.10950207203601237,0.10873739798367738,-0.03956402843973922,-0.021629764519325297,-1.9918004141598914e-05,-0.0019501251934583546,-1.3713866267668125e-05,-0.001980378779412067,医药生物,False,pipeline_b_frozen_replay,3.3782844555546587e-06
2021-01-29,801160.SI,0.017848851613797484,0.02725436069771163,-0.1710526315789469,0.010622938983426599,-5.836116971906948e-05,-0.004951451530069488,0.0017087512292496892,-0.0033426144499262836,公用事业,False,pipeline_b_frozen_replay,-4.155297938741517e-05
2021-01-29,801170.SI,0.032825848899480016,0.025134021443430948,0.039482640462997036,0.04496782314307006,0.0003119027007496475,-0.00013786469910209142,-4.21910787400305e-05,0.000165828958848503,交通运输,False,pipeline_b_frozen_replay,3.398203594097741e-05
2021-01-29,801180.SI,0.05897965516639474,0.028854616738678188,0.06805696333049444,0.054907587077377515,0.001521002543721754,0.00037942021213636495,0.0003961254649256507,0.002429638847741206,房地产,False,pipeline_b_frozen_replay,0.00013309062695743626
2021-01-29,801200.SI,0.03157817160301097,0.015712514002240358,0.06771992645472628,-0.006154416396199192,-0.00016773739434999203,0.0011607516464514714,0.00117206502915472,0.002235172812331526,商贸零售,False,pipeline_b_frozen_replay,7.009353107532675e-05
2021-01-29,801210.SI,0.0,0.004850776124179869,0.0,0.05216620283382171,-0.00023161613096059244,-0.00025304657119542656,0.00025304657119542656,-0.00025304657119542656,社会服务,False,pipeline_b_frozen_replay,-2.1430440234834118e-05
2021-01-29,801230.SI,0.0,0.013522163546167386,0.0,-0.007980655801084795,0.0001676558467572076,0.0001079157329479381,-0.0001079157329479381,0.0001079157329479381,综合,False,pipeline_b_frozen_replay,-5.97401138092695e-05
2021-01-29,801710.SI,0.018739376342613374,0.022113538166106575,-0.12554509983933904,0.006948054464697846,-8.537013990932537e-06,-0.002929892424450167,0.00044705334312687516,-0.002506282941445627,建筑材料,False,pipeline_b_frozen_replay,-1.490684613140265e-05
2021-01-29,801720.SI,0.01776529205043642,0.012792046727476395,0.11276596607278422,0.05483144759916361,0.00025071873845707097,0.0007411010674483992,0.0002881225730368749,0.0013019138808089423,建筑装饰,False,pipeline_b_frozen_replay,2.1971501866597295e-05
2021-01-29,801730.SI,0.07644151519128548,0.07204152664426307,-0.052909128464439036,-0.07210234240253294,-0.0003366883683310791,0.001382708433310233,8.4449921508164e-05,0.0011499088740337636,电力设备,False,pipeline_b_frozen_replay,1.943888754644572e-05
2021-01-29,801740.SI,0.03388667188301596,0.03938630180828932,-0.012311329540649533,-0.03791805606510904,0.00023283231355702307,0.0010085542592146897,-0.0001408275194822087,0.0010762620155763479,国防军工,False,pipeline_b_frozen_replay,-2.4297037713156113e-05
2021-01-29,801750.SI,0.03902025047226662,0.04640742518803008,-0.09657932822132953,-0.03381231391029421,0.000282413568664623,-0.002912855520915385,0.00046367090110244327,-0.002199407149413359,计算机,False,pipeline_b_frozen_replay,-3.2636098265040586e-05
2021-01-29,801760.SI,0.06322885407317179,0.035875740118418945,-0.015353812466008386,-0.011865761548411529,-0.0004454099573936504,-0.00012513640823951758,-9.540905422900706e-05,-0.0005451109902621497,传媒,False,pipeline_b_frozen_replay,0.00012084442960002531
2021-01-29,801770.SI,0.0,0.015192430788926226,0.0,0.010794960914081093,-9.68824414703346e-05,-0.0001640016965563408,0.0001640016965563408,-0.0001640016965563408,通信,False,pipeline_b_frozen_replay,-6.711925508600622e-05
2021-01-29,801780.SI,0.0,0.018202912465994557,0.0,0.04095349408570899,-0.0006650534840447698,-0.0007454728680187865,0.0007454728680187865,-0.0007454728680187865,银行,True,pipeline_b_frozen_replay,-8.041938397401662e-05
2021-01-29,801790.SI,0.005317473991949,0.03530564890382461,0.04532195115116193,-0.011111476230642858,0.00046569886482320644,0.001992418773581482,-0.0016923354912021925,0.0006332961751129558,非银金融,True,pipeline_b_frozen_replay,-0.00013248597208954027
2021-01-29,801880.SI,0.06561431788207957,0.037025924147863654,0.011351328655301229,0.014560166569115338,0.0002899499525625262,-0.00011881018919967024,-9.173552170939773e-05,0.000205706063804569,汽车,False,pipeline_b_frozen_replay,0.00012630182215111075
2021-01-29,801890.SI,0.03559788898330006,0.04004640742518803,0.012932348842553662,-0.020325690735745226,0.0001100724998159011,0.0013318650031155857,-0.00014794900240510257,0.0012743352107925576,机械设备,False,pipeline_b_frozen_replay,-1.965328973382646e-05
2021-01-29,801950.SI,0.016537396154315775,0.008801408225316049,0.07157057654075505,0.05833158867276727,0.0004170753315695312,0.00011652173671616703,0.00010241665033892727,0.000670190852906999,煤炭,False,pipeline_b_frozen_replay,3.417713428237356e-05
2021-01-29,801960.SI,0.03106518046501282,0.011831893102896462,0.07196151168498177,0.13012628203687368,0.0024177846568340902,-0.0006881993451581064,-0.001118699742529443,0.0006958570880914422,石油石化,False,pipeline_b_frozen_replay,8.497151894490147e-05
2021-01-29,801970.SI,0.0,0.0033305328852616415,0.0,0.11110076221477845,-0.0003553106460551913,-0.0003700247421339536,0.0003700247421339536,-0.0003700247421339536,环保,False,pipeline_b_frozen_replay,-1.4714096078762332e-05
2021-01-29,801980.SI,0.0,0.004800768122899663,0.0,0.04971875230432435,-0.00021747869331166538,-0.0002386882011729445,0.0002386882011729445,-0.0002386882011729445,美容护理,False,pipeline_b_frozen_replay,-2.120950786127908e-05
2021-01-29,999999.SI,0.018648672358228074,0.01607257161145783,-0.12928991486000163,-0.01574076916151273,-5.193086698075766e-05,-0.0018250267756588215,-0.00029251403902900053,-0.002158090621879533,未分类,False,pipeline_b_frozen_replay,1.1381059789046521e-05
2021-02-26,801010.SI,0.05488505657468786,0.028729425411491767,-0.06076436459808982,-0.08946005681752313,-0.0017269848395453286,0.0008244107492493338,0.0007505539416640935,-0.0007649195590442737,农林牧渔,False,pipeline_b_frozen_replay,-0.0006128994104123725
2021-02-26,801030.SI,0.1268874408123845,0.09480810383792324,-0.023028795284188976,-0.05476310745976308,-0.0010050558137029903,0.0030086699639669014,0.001018015693932991,0.0022699214799295183,基础化工,False,pipeline_b_frozen_replay,-0.0007517083642673839
2021-02-26,801040.SI,0.016628755499136148,0.025779484410311793,0.08355795148247958,0.12085992486178021,-0.0013203835168747052,-0.0009616256412055463,0.0003413402462458706,-0.001726241803594884,钢铁,False,pipeline_b_frozen_replay,0.00021442710823949668
2021-02-26,801050.SI,0.06926382888676574,0.06058878822423551,-0.00651920519448266,-0.0819652542767983,-0.0005077715083268288,0.0045711846902037,0.00065449754361634,0.004514630320054184,有色金属,False,pipeline_b_frozen_replay,-0.00020328040543902623
2021-02-26,801080.SI,0.051127398500816504,0.06884862302753944,-0.043056094583814965,-0.0649580159600494,0.0007358778540836521,0.0015079171284111722,-0.00038812886627488294,0.002270923847774776,电子,False,pipeline_b_frozen_replay,0.00041525773155483433
2021-02-26,801110.SI,0.01091620132896577,0.010279794404111918,0.27587490692479544,-0.07542062251247121,-3.308541666658036e-05,0.003611245817698747,0.00022356690760407682,0.003786814518859099,家用电器,False,pipeline_b_frozen_replay,-1.4912789777144463e-05
2021-02-26,801120.SI,0.07116682162944801,0.04268914621707565,0.04062982872948658,-0.004584423458500103,0.0005367576622966788,0.0019301578227486965,0.0012875967978226315,0.0030872008973672964,食品饮料,False,pipeline_b_frozen_replay,-0.0006673113855007106
2021-02-26,801130.SI,0.0,0.004459910801783964,0.0,0.05989809140273082,-0.00037164829775732973,-0.0002671401448532824,0.0002671401448532824,-0.0002671401448532824,纺织服饰,False,pipeline_b_frozen_replay,0.0001045081529040474
2021-02-26,801140.SI,0.01670011629022034,0.02726945461090778,0.059055118110235456,-0.01753142217907721,-6.237355226525522e-05,0.002088473184225872,-0.0008094690551287051,0.001464299661350637,轻工制造,False,pipeline_b_frozen_replay,0.0002476690845187256
2021-02-26,801150.SI,0.10667208636754956,0.10593788124237515,-0.008820714433401074,-0.021720577904891913,1.2571148408128827e-06,0.0013665842044856497,9.471145874818784e-06,0.0013601079907409465,医药生物,False,pipeline_b_frozen_replay,-1.7204474460334783e-05
2021-02-26,801160.SI,0.0,0.02739945201095978,0.0,0.1920603811139345,-0.005904394798580697,-0.005262349195537894,0.005262349195537894,-0.005262349195537894,公用事业,False,pipeline_b_frozen_replay,0.0006420456030428023
2021-02-26,801170.SI,0.03283991429083333,0.026749465010699785,0.026538923953789813,0.04758847111399019,0.0004325513881712866,-0.000563064125252855,-0.00012820119934897945,-0.00040143015496297706,交通运输,False,pipeline_b_frozen_replay,-0.00014271621853242922
2021-02-26,801180.SI,0.047371577972859916,0.02995940081198376,-0.006269524719512751,0.00032053730668802423,0.0004135971419246837,-0.00019743430961878284,-0.00011474732750137039,-0.0003066003847494313,房地产,False,pipeline_b_frozen_replay,-0.00040801588955396176
2021-02-26,801200.SI,0.030542047690531756,0.017679646407071856,0.01158794618430424,0.03043541753285284,0.0006928745007482005,-0.000333216629109757,-0.00024242373966354522,-0.00018416781523609792,商贸零售,False,pipeline_b_frozen_replay,-0.0003014019472109962
2021-02-26,801210.SI,0.0,0.005129897402051958,0.0,0.08472382114432933,-0.0005548323181411432,-0.0004346245099802098,0.0004346245099802098,-0.0004346245099802098,社会服务,False,pipeline_b_frozen_replay,0.00012020780816093352
2021-02-26,801230.SI,0.0,0.013409731805363891,0.0,0.05379090230603029,-0.0010355490018429062,-0.0007213215734923963,0.0007213215734923963,-0.0007213215734923963,综合,False,pipeline_b_frozen_replay,0.00031422742835050994
2021-02-26,801710.SI,0.0,0.02218955620887582,0.0,0.051356946808507296,-0.0016595510671031724,-0.0011395878579236183,0.0011395878579236183,-0.0011395878579236183,建筑材料,False,pipeline_b_frozen_replay,0.0005199632091795543
2021-02-26,801720.SI,0.01663748460678785,0.013469730605387892,0.16955684007707172,0.06067498299192319,0.0002664327342075628,0.0014666092827512955,0.00034491093846133764,0.0020037236413701725,建筑装饰,False,pipeline_b_frozen_replay,-7.422931405002371e-05
2021-02-26,801730.SI,0.07292394516885975,0.06636867262654747,0.013908518238470514,-0.07886550279577077,-0.00036337654062528445,0.006157288630269989,0.0006081589927256637,0.0062484627579828846,电力设备,False,pipeline_b_frozen_replay,-0.00015360832438748428
2021-02-26,801740.SI,0.01616155147124982,0.0378092438151237,-0.041945328225439615,-0.08193299101178354,0.001266394355173654,0.0015119032918858263,-0.0008656406215493478,0.002419922852572952,国防军工,False,pipeline_b_frozen_replay,0.0005072658270628193
2021-02-26,801750.SI,0.05350771551531993,0.04466910661786764,-0.01868037511201272,-0.04296090986831705,-0.000172601414678336,0.001084589795768199,0.00021460615053197103,0.000919481266095417,计算机,False,pipeline_b_frozen_replay,-0.00020711326552641691
2021-02-26,801760.SI,0.06396059694739561,0.03518929621407572,0.031866331332657274,-0.013639338018645149,0.00028177035002539716,0.0016013124782227677,0.0013092572979773402,0.0025181482802622652,传媒,False,pipeline_b_frozen_replay,-0.0006741918459632398
2021-02-26,801770.SI,0.0,0.015379692406151876,0.0,-0.07911773051295456,0.0008564172578920471,0.001216806359162058,-0.001216806359162058,0.001216806359162058,通信,False,pipeline_b_frozen_replay,0.00036038910127001106
2021-02-26,801780.SI,0.0,0.018809623807523847,0.0,-0.011885973181982288,-0.00021719127911735172,0.000223570684139404,-0.000223570684139404,0.000223570684139404,银行,True,pipeline_b_frozen_replay,0.00044076196325675574
2021-02-26,801790.SI,0.00470093912263477,0.03477930441391172,-0.11082452866024345,-0.03114894302035366,0.00023208927143463762,-0.0027710614473264203,0.0023965113696730253,0.0005623592089499741,非银金融,True,pipeline_b_frozen_replay,0.0007048200151687313
2021-02-26,801880.SI,0.06692480801275853,0.0370592588148237,-0.03272320687183154,-0.03813953303026473,-0.0004392249597409222,0.00020072503293087535,0.0001617615553567478,-0.0007765715118140085,汽车,False,pipeline_b_frozen_replay,-0.0006998331403607095
2021-02-26,801890.SI,0.03531141812052732,0.039289214215715684,0.17625471238484874,0.005852822476513977,-0.00011649219465737406,0.006694956355371365,-0.0006778239722900914,0.0059938510486883655,机械设备,False,pipeline_b_frozen_replay,9.321086026446539e-05
2021-02-26,801950.SI,0.0,0.009289814203715925,0.0,0.08142260884869054,-0.0009740871728674717,-0.0007564009081861713,0.0007564009081861713,-0.0007564009081861713,煤炭,False,pipeline_b_frozen_replay,0.00021768626468130045
2021-02-26,801960.SI,0.015851232868305636,0.013369732605347892,0.1223631749645146,-0.1228454898669735,-0.00024669264104645324,0.0032783742813113693,0.0006084853662588549,0.0035820185321621565,石油石化,False,pipeline_b_frozen_replay,-5.814847436161471e-05
2021-02-26,801970.SI,0.0,0.00366992660146797,0.0,0.0469596508518673,-0.00025833509095060496,-0.0001723384718569158,0.0001723384718569158,-0.0001723384718569158,环保,False,pipeline_b_frozen_replay,8.599661909368915e-05
2021-02-26,801980.SI,0.0,0.0050198996020079595,0.0,0.0022882081334711646,-0.00012911682791877388,-1.1486575098523275e-05,1.1486575098523275e-05,-1.1486575098523275e-05,美容护理,False,pipeline_b_frozen_replay,0.0001176302528202506
2021-02-26,999999.SI,0.019019042694467553,0.013919721605567887,-0.11477045908183647,-0.066121148910589,-0.00021768164922389795,-0.000677184853886687,-0.0002480784533166633,-0.001262436276265392,未分类,False,pipeline_b_frozen_replay,-0.00011949131983814403
2021-03-31,801010.SI,0.036351277400051174,0.02681,-0.012480475105016306,-0.017152720565957156,-0.0005158385079717296,0.0001252629008078242,4.457919002396661e-05,6.183225746430817e-06,农林牧渔,False,pipeline_b_frozen_replay,0.0003521796428863696
2021-03-31,801030.SI,0.12180425653449563,0.09243,0.04834707368677536,0.05216330940154865,0.000448020468659278,-0.00035273466711649524,-0.00011209908688185493,0.0010674246780510077,基础化工,False,pipeline_b_frozen_replay,0.0010842379633900798
2021-03-31,801040.SI,0.016845186512054452,0.02795,0.3301886792452837,0.1507717293690569,-0.0012644003560176823,0.00501470374904054,-0.001992391764951574,0.001348020050190587,钢铁,False,pipeline_b_frozen_replay,-0.0004098915778806972
2021-03-31,801050.SI,0.06761121151148089,0.056960000000000004,-0.037902862217798414,0.07122778485994921,0.0003655136005305683,-0.006216081657548505,-0.0011623736044098635,-0.006619793059920794,有色金属,False,pipeline_b_frozen_replay,0.0003931486015070068
2021-03-31,801080.SI,0.09298023118394157,0.06627,0.11911196437947959,0.06279953286946167,0.0006914843510617123,0.0037318248361688866,0.0015041180641624545,0.0069133329415182005,电子,False,pipeline_b_frozen_replay,0.0009859056901251467
2021-03-31,801110.SI,0.0,0.0097,0.0,0.051116128748819684,-0.00013778817025952844,-0.0004958264488635509,0.0004958264488635509,-0.0004958264488635509,家用电器,False,pipeline_b_frozen_replay,-0.0003580382786040224
2021-03-31,801120.SI,0.013582480959839223,0.04358,0.03292785234899265,0.13134734441179405,-0.002832851157699249,-0.004289121464096885,0.0029523405870768376,-0.0052768753418873954,食品饮料,False,pipeline_b_frozen_replay,-0.001107243307168099
2021-03-31,801130.SI,0.0,0.00488,0.0,0.016061320119119402,0.00010174723200298905,-7.837924218130268e-05,7.837924218130268e-05,-7.837924218130268e-05,纺织服饰,False,pipeline_b_frozen_replay,-0.00018012647418429173
2021-03-31,801140.SI,0.017263034640421407,0.02768,0.029465930018416575,0.008981758336725746,0.00029093963821051567,0.0005670018721492022,-0.00021338290682783415,0.0002600562998595897,轻工制造,False,pipeline_b_frozen_replay,-0.000384502303672294
2021-03-31,801150.SI,0.09326776637477655,0.10605,0.12470159640366275,0.10060298673333015,-0.0008141237742650677,0.0025556575555387728,-0.00030803405884926064,0.0009616926168688287,医药生物,False,pipeline_b_frozen_replay,-0.00047180710555561577
2021-03-31,801160.SI,0.0631733501303848,0.03376,-0.08697380012841205,-0.12612730055724458,-0.004795507405760656,0.0013218221744773862,0.0011516356169434228,-0.0012363686608697043,公用事业,False,pipeline_b_frozen_replay,0.001085680953470143
2021-03-31,801170.SI,0.016323581315344348,0.02862,0.14285714285714302,-0.02429777510443999,0.0007526507270112863,0.004783973752060505,-0.002055406856454892,0.00302734251139541,交通运输,False,pipeline_b_frozen_replay,-0.00045387511122148934
2021-03-31,801180.SI,0.05836897550570653,0.02819,-0.012846769737037984,0.007222021414514509,-0.0008959878689282483,-0.0005657392225622647,-0.0006056555565918426,-0.000953441571783786,房地产,False,pipeline_b_frozen_replay,0.0011139410762985697
2021-03-31,801200.SI,0.03152154036694999,0.01744,-0.02011795860808084,0.016326301080544014,-0.00028986656044348763,-0.0006355878889696176,-0.0005131913139489793,-0.0009188797352099369,商贸零售,False,pipeline_b_frozen_replay,0.0005197660281521477
2021-03-31,801210.SI,0.0,0.00608,0.0,0.030106247083205463,4.13738872096218e-05,-0.0001830459822658892,0.0001830459822658892,-0.0001830459822658892,社会服务,False,pipeline_b_frozen_replay,-0.00022441986947551102
2021-03-31,801230.SI,0.0,0.01455,0.0,0.1329527158358504,-0.0013974045975055894,-0.0019344620154116232,0.0019344620154116232,-0.0019344620154116232,综合,False,pipeline_b_frozen_replay,-0.0005370574179060336
2021-03-31,801710.SI,0.016993549331143516,0.02112,0.05646359583952454,0.0075444074455517035,0.00012118046703799105,0.0010331732588807062,-0.00020186261766822557,0.000800179016062658,建筑材料,False,pipeline_b_frozen_replay,-0.00015231209218781374
2021-03-31,801720.SI,0.034932267898472584,0.01456,0.042850589311266986,-0.04876379214087511,-0.0017453931330773922,0.0013339053939431889,0.0018663927222958966,0.0022068690789997457,建筑装饰,False,pipeline_b_frozen_replay,0.0007519640958380525
2021-03-31,801730.SI,0.05751179633969944,0.06322,0.07284140538131464,0.06785586918893963,-0.00017663868660344992,0.0003151855980819486,-2.8458455941875988e-05,-0.00010060797873710867,电力设备,False,pipeline_b_frozen_replay,-0.00021069643427373136
