source_id,ts_code,industry_code,industry_name,strategy_contribution_sum,benchmark_contribution_sum,active_contribution_sum,avg_strategy_weight_when_held,n_periods_held,avg_stock_period_return,rolling_minus_pipeline_b_active_contribution
pipeline_b_frozen_replay,600517.SH,801730.SI,非银金融,0.0,-0.00017526009050390865,0.00017526009050390865,0.0,0,0.007465058813873008,0.0
pipeline_b_frozen_replay,600517.SH,801790.SI,非银金融,-3.718619898777167e-05,-0.00021547255215119296,0.0001782863531634213,0.0001887858119721093,4,-0.03498971444673005,-6.132875919268271e-06
pipeline_b_frozen_replay,600517.SH,999999.SI,非银金融,0.0,-5.331383649817116e-05,5.331383649817116e-05,0.0,0,-0.034843205574912606,0.0
pipeline_b_frozen_replay,600521.SH,801150.SI,医药生物,0.0011347374929422999,0.000282074109497078,0.0008526633834452218,0.017946732887893807,2,0.0127782105767216,-0.0007480084342065961
pipeline_b_frozen_replay,600522.SH,801770.SI,通信,0.0,-0.0002957192599182869,0.0002957192599182869,0.0,0,0.0007949369018819078,0.0
pipeline_b_frozen_replay,600528.SH,801890.SI,机械设备,0.0,-0.00019470529711006034,0.00019470529711006034,0.0,0,-0.0035923958412976084,0.0
pipeline_b_frozen_replay,600529.SH,801150.SI,医药生物,0.0,-0.0016671759086835415,0.0016671759086835415,0.0,0,-0.015192769732827419,-0.001905910738376956
pipeline_b_frozen_replay,600535.SH,801150.SI,医药生物,0.0,-0.0005219584341937175,0.0005219584341937175,0.0,0,-0.006827164152508197,0.0
pipeline_b_frozen_replay,600536.SH,801750.SI,计算机,0.002672655614906609,0.0011822690667055119,0.0014903865482010972,0.011579099866744047,1,0.03203869122894429,0.0012491081173309293
pipeline_b_frozen_replay,600545.SH,801890.SI,机械设备,0.0,-8.305821153109645e-05,8.305821153109645e-05,0.0,0,-0.014364021983231723,0.0
pipeline_b_frozen_replay,600546.SH,801950.SI,煤炭,0.0,0.001228516970874774,-0.001228516970874774,0.0,0,0.03820763871901354,0.009166118811987051
pipeline_b_frozen_replay,600549.SH,801050.SI,有色金属,-0.0023049666615117055,0.0003722816934339174,-0.002677248354945623,0.017881107182797035,4,0.01391127480949555,-0.00033174691140828343
pipeline_b_frozen_replay,600556.SH,801760.SI,传媒,0.0,-0.0004819418948198002,0.0004819418948198002,0.0,0,-0.015550514266853716,0.0
pipeline_b_frozen_replay,600563.SH,801080.SI,电子,0.018363909652080762,0.0012992371528603751,0.017064672499220387,0.017992314003017956,13,0.024848207731012182,-0.003190796422552154
pipeline_b_frozen_replay,600566.SH,801150.SI,医药生物,0.0006914833253487197,0.0003201924797761736,0.00037129084557254626,0.016520492035979023,3,0.022237484810570377,0.0022615740745777816
pipeline_b_frozen_replay,600567.SH,801140.SI,轻工制造,0.0,-0.0002791806205371978,0.0002791806205371978,0.0,0,-0.006371808694705656,0.0
pipeline_b_frozen_replay,600572.SH,801150.SI,医药生物,0.0,3.873361884422659e-05,-3.873361884422659e-05,0.0,0,0.0030578435589927316,0.0
pipeline_b_frozen_replay,600575.SH,801170.SI,煤炭,0.0007414844620184412,-3.3785458116176155e-05,0.0007752699201346175,0.01586776748719468,1,-0.0067360711507866156,-0.0007414844620184413
pipeline_b_frozen_replay,600580.SH,801730.SI,电力设备,0.005999391735845616,-0.0004589081177204137,0.006458299853566028,0.008790405354266527,2,-0.0014096270721156389,-0.0005171419193471674
pipeline_b_frozen_replay,600582.SH,801890.SI,机械设备,-0.00014395925173573754,0.0005637833049918957,-0.0007077425567276332,0.01598282905806215,6,0.024947236925578875,-0.00018869717424413338
pipeline_b_frozen_replay,600597.SH,801120.SI,食品饮料,0.0,-0.0006608674130106274,0.0006608674130106274,0.0,0,-0.017641080004934067,0.0
pipeline_b_frozen_replay,600598.SH,801010.SI,农林牧渔,-0.0025155694403556786,-0.0005479018766845569,-0.0019676675636711217,0.01697498717724933,8,-0.009351501518921135,0.000881738847136932
pipeline_b_frozen_replay,600623.SH,801030.SI,基础化工,-0.00260629858991426,2.9371754705146214e-05,-0.0026356703446194065,0.016059722229359426,4,0.00958173161234529,-0.002649313706604931
pipeline_b_frozen_replay,600633.SH,801760.SI,传媒,-0.0009791329984926145,1.779969826266791e-05,-0.0009969326967552824,0.015832788911795518,1,0.004470417452816983,4.054917725118418e-06
pipeline_b_frozen_replay,600637.SH,801760.SI,传媒,0.0,-0.0004302121034537471,0.0004302121034537471,0.0,0,-0.00807278762785659,0.0
pipeline_b_frozen_replay,600639.SH,801180.SI,房地产,0.0008131195950762254,3.423048982524749e-05,0.0007788891052509777,0.014997327472381194,9,0.00768631732044729,-0.0003685132935615544
pipeline_b_frozen_replay,600640.SH,801760.SI,传媒,0.0,0.00016468677934433341,-0.00016468677934433341,0.0,0,0.028665624634891845,0.0
pipeline_b_frozen_replay,600642.SH,801160.SI,公用事业,0.0,0.00019623113095749842,-0.00019623113095749842,0.0,0,0.008705671332202547,0.0
pipeline_b_frozen_replay,600643.SH,801790.SI,非银金融,-8.62982752541391e-05,-0.0001816647460234699,9.536647076933081e-05,0.0002783669316877236,15,-0.008770222753646195,-1.2355220867615998e-05
pipeline_b_frozen_replay,600645.SH,801150.SI,医药生物,0.0,0.00032174445408594376,-0.00032174445408594376,0.0,0,0.02929792548240669,0.0
pipeline_b_frozen_replay,600648.SH,801180.SI,房地产,-0.0006653047998787909,-8.166289234400487e-05,-0.0005836419075347856,0.015664412704248044,15,-0.004173598444367756,-0.0006227634082025756
pipeline_b_frozen_replay,600649.SH,801180.SI,房地产,-0.00028754094279802685,-0.00024549838202624346,-4.204256077178337e-05,0.01610229279668936,1,-0.011486477224065643,-0.0015485240136071266
pipeline_b_frozen_replay,600657.SH,801180.SI,房地产,-0.001033652018138164,0.00028031750695485573,-0.00131396952509302,0.014091229413940943,4,0.046091317715880695,-0.0002708121282498099
pipeline_b_frozen_replay,600663.SH,801180.SI,房地产,-0.002374579273983766,-0.0005174388893432612,-0.0018571403846405052,0.016697413167513185,2,-0.016871721555736487,0.000977681889795339
pipeline_b_frozen_replay,600664.SH,801150.SI,医药生物,0.0,-7.058490023419329e-05,7.058490023419329e-05,0.0,0,-0.010019335534246832,0.0
pipeline_b_frozen_replay,600667.SH,801080.SI,建筑装饰,-0.002009805869467102,-0.0004596804001557759,-0.0015501254693113262,0.015577957667560316,6,-0.00986350061856159,0.0027682007556059825
pipeline_b_frozen_replay,600667.SH,801720.SI,建筑装饰,0.0,-0.00029358988985018775,0.00029358988985018775,0.0,0,-0.051118062590311736,0.0
pipeline_b_frozen_replay,600667.SH,999999.SI,建筑装饰,-0.0020802370053392017,-0.00020665346989227063,-0.001873583535446931,0.016711237276224877,1,-0.12448132780083021,0.0020802370053392017
