run_id,weights_path,nav_path,information_ratio,excess_return,monthly_win_rate,tracking_error,excess_max_drawdown,fallback_counts,solver_status_counts,solve_time_sum_s,solve_time_mean_s
rebuild_01,check/0526/tmp/stage2b/rebuild_01/weights_optimized.parquet,check/0526/tmp/stage2b/rebuild_01/backtest_nav_valid.parquet,0.5026766305225774,0.02991966233715837,0.4782608695652174,0.05952069485715737,-0.07960109095500449,"{""0"": 144}","{""optimal"": 142, ""optimal_inaccurate"": 2}",78.56724959937856,0.5456058999956844
rebuild_02,check/0526/tmp/stage2b/rebuild_02/weights_optimized.parquet,check/0526/tmp/stage2b/rebuild_02/backtest_nav_valid.parquet,0.5026766305225774,0.02991966233715837,0.4782608695652174,0.05952069485715737,-0.07960109095500449,"{""0"": 144}","{""optimal"": 142, ""optimal_inaccurate"": 2}",82.74906019977061,0.5746462513872959
rebuild_03,check/0526/tmp/stage2b/rebuild_03/weights_optimized.parquet,check/0526/tmp/stage2b/rebuild_03/backtest_nav_valid.parquet,0.5026766305225774,0.02991966233715837,0.4782608695652174,0.05952069485715737,-0.07960109095500449,"{""0"": 144}","{""optimal"": 142, ""optimal_inaccurate"": 2}",85.01677850016858,0.5903942951400596
