source_id,rebalance_date,period,target_weight_l1_turnover,active_names,top10_weight_sum,top50_weight_sum
expanding_ridge,2014-04-30,train,1.1827465038163076,81,0.19219511648024815,0.8584880129984561
expanding_ridge,2014-05-30,train,0.6422857636883017,69,0.1975832438010972,0.8681550087873159
expanding_ridge,2014-06-30,train,0.8426517657906478,68,0.19272991004007756,0.864275264266976
expanding_ridge,2014-07-31,train,0.8392758232551185,72,0.1921126310759572,0.8744379962402703
expanding_ridge,2014-08-29,train,0.7519602387459372,81,0.1901305701939832,0.8653875674108982
expanding_ridge,2014-09-30,train,0.7737447945108331,78,0.19236912271192871,0.8701157091726073
expanding_ridge,2014-10-31,train,0.7197238543604184,75,0.1920824767080325,0.8685428942032285
expanding_ridge,2014-11-28,train,0.7087136892762158,64,0.1920631607527578,0.8639996692132088
expanding_ridge,2014-12-31,train,1.1102327759452397,77,0.17949712113116487,0.8458919605282142
expanding_ridge,2015-01-30,train,0.9631000574853272,78,0.18254251650618486,0.8481909457441756
expanding_ridge,2015-02-27,train,0.9648822706287277,88,0.1842033197624784,0.8552188252147656
expanding_ridge,2015-03-31,train,0.9450179225832538,78,0.18661382777705002,0.8571482637501241
expanding_ridge,2015-04-30,train,1.1778360609141507,75,0.20863518000878448,0.8770757489019082
expanding_ridge,2015-05-29,train,0.709977903900491,67,0.2022508051447901,0.8750803002262197
expanding_ridge,2015-06-30,train,0.8817725650607421,72,0.18723698741133504,0.861397056537703
expanding_ridge,2015-07-31,train,0.9423795760353009,76,0.18796473549605416,0.8444817927140849
expanding_ridge,2015-08-31,train,0.985174670767892,94,0.18698054071560943,0.8399934975003409
expanding_ridge,2015-09-30,train,0.6581223551274261,91,0.1863240056429552,0.8316910296255716
expanding_ridge,2015-10-30,train,0.6390263770993281,83,0.18752518001263976,0.845025444734794
expanding_ridge,2015-11-30,train,0.676225354879806,94,0.18646352340358444,0.838950985368361
expanding_ridge,2015-12-31,train,0.8916838915087131,69,0.1880414748478665,0.8640233636821869
expanding_ridge,2016-01-29,train,0.7296565705081978,72,0.1868119073906164,0.8608025235239765
expanding_ridge,2016-02-29,train,0.560442314549179,87,0.1861047458399947,0.8598758926910264
expanding_ridge,2016-03-31,train,0.6569515524100494,71,0.1838462089069966,0.8521262564198802
expanding_ridge,2016-04-29,train,0.923960556538632,78,0.1849600582071696,0.8551929286741123
expanding_ridge,2016-05-31,train,0.7036490227797335,84,0.19087278645538996,0.8677569049557238
expanding_ridge,2016-06-30,train,0.8343498663252322,75,0.187351723081271,0.863390481578912
expanding_ridge,2016-07-29,train,0.8187966041767499,74,0.18794075586628423,0.8645059066524856
expanding_ridge,2016-08-31,train,1.0739242153867257,67,0.18847423095335247,0.8689663839141769
expanding_ridge,2016-09-30,train,0.8561326043022459,74,0.1858428604865396,0.8629024097989649
expanding_ridge,2016-10-31,train,0.9008780928469393,69,0.1879188608213455,0.863617076054209
expanding_ridge,2016-11-30,train,0.9255666732495276,69,0.18436034221401798,0.8564746296025398
expanding_ridge,2016-12-30,train,0.9324645691680614,65,0.18548467668923468,0.8629268963246094
expanding_ridge,2017-01-26,train,0.5587648826472564,66,0.18339166917145258,0.8582058301801082
expanding_ridge,2017-02-28,train,0.592160740579043,89,0.1844827530024498,0.855808054268424
expanding_ridge,2017-03-31,train,0.995501493120021,67,0.1824296748678176,0.8508291202969777
expanding_ridge,2017-04-28,train,1.3085746478677465,71,0.19022924245678768,0.859967991753765
expanding_ridge,2017-05-31,train,0.7341895922985537,75,0.19081958926283593,0.8588090179833676
expanding_ridge,2017-06-30,train,0.7968308368843127,72,0.19014676705778846,0.8558811854174163
expanding_ridge,2017-07-31,train,0.8344531544122819,66,0.19280957113775327,0.8608590072364174
expanding_ridge,2017-08-31,train,1.042691633568235,85,0.19186747602168203,0.8638522878741105
expanding_ridge,2017-09-29,train,0.5928282546171891,73,0.1952795418439862,0.866848816778478
expanding_ridge,2017-10-31,train,0.9530695152279994,77,0.19171916238373776,0.8624977362993186
expanding_ridge,2017-11-30,train,0.6180604358246178,81,0.19520083649482967,0.866354717184934
expanding_ridge,2017-12-29,train,0.8779781661822206,68,0.18838829295880297,0.8575271712584512
expanding_ridge,2018-01-31,train,0.5519132152757045,74,0.1902755858119036,0.857218603039286
expanding_ridge,2018-02-28,train,0.4373454610658962,67,0.19004372098257558,0.862258988268805
expanding_ridge,2018-03-30,train,0.5421796540878299,73,0.1902502197954106,0.8623100743765729
expanding_ridge,2018-04-27,train,0.6635012520601864,77,0.18761899890973888,0.8526375330817307
expanding_ridge,2018-05-31,train,0.8047517267154451,85,0.18242010366139466,0.846820402316587
expanding_ridge,2018-06-29,train,0.7096004148587917,88,0.19073010146314065,0.8599101441445651
expanding_ridge,2018-07-31,train,0.6946677893139579,67,0.18566892702999313,0.8526169470216957
expanding_ridge,2018-08-31,train,0.6895924262317785,71,0.18657999622050753,0.8493599832908995
expanding_ridge,2018-09-28,train,0.4383632417631811,69,0.18101844721753926,0.8394355212473875
expanding_ridge,2018-10-31,train,0.9591391710092294,75,0.18665146320801956,0.8487839355168799
expanding_ridge,2018-11-30,train,0.7601304891256476,81,0.1875041203571481,0.8558949222473267
expanding_ridge,2018-12-28,train,0.7091736032475466,73,0.18355201077596925,0.8496159627537163
expanding_ridge,2019-01-31,train,0.6766166150430104,88,0.18307098495268517,0.8484629210193428
expanding_ridge,2019-02-28,train,0.7245326853023555,79,0.18761736272971238,0.8557021894076534
expanding_ridge,2019-03-29,train,0.772736807784571,73,0.18905960711577907,0.8564126101277798
expanding_ridge,2019-04-30,train,1.0400782376279114,81,0.18550070752225206,0.8487522628524838
expanding_ridge,2019-05-31,train,0.7870677036780853,81,0.18793696333595253,0.8500061113405517
expanding_ridge,2019-06-28,train,0.73364988075666,72,0.1851721081132473,0.8481121744621785
expanding_ridge,2019-07-31,train,0.4826024311491598,81,0.18274503601072575,0.8473553092506725
expanding_ridge,2019-08-30,train,0.803057839134792,77,0.18599359798126783,0.8541704096960137
expanding_ridge,2019-09-30,train,0.5132283061463316,76,0.1877266025120607,0.8592101586063585
expanding_ridge,2019-10-31,train,0.7520557987787913,74,0.18444965059287155,0.8510489757928215
expanding_ridge,2019-11-29,train,0.6525553530960984,65,0.1868625799416672,0.8532972286014707
expanding_ridge,2019-12-31,train,0.766960900348336,63,0.18421623596893982,0.8528737325822439
expanding_ridge,2020-01-23,train,0.6085474193188933,71,0.1900175975663651,0.85590733808525
expanding_ridge,2020-02-28,train,0.6353753655626516,101,0.1987856032457321,0.8593393699388369
expanding_ridge,2020-03-31,train,0.6966511566217394,68,0.20133204904921817,0.8744379618109832
expanding_ridge,2020-04-30,train,1.0494905090216977,84,0.19296570312148612,0.8693680610820208
expanding_ridge,2020-05-29,train,0.5246553026015464,84,0.20015004700907718,0.8808376194770173
expanding_ridge,2020-06-30,train,0.8181685588607205,75,0.19682046445544962,0.8729816604286968
expanding_ridge,2020-07-31,train,0.7418048333626281,68,0.2010948896989955,0.8812972061860854
expanding_ridge,2020-08-31,train,1.0927256266106968,86,0.20025849119708275,0.879046122296395
expanding_ridge,2020-09-30,train,0.45012382107050924,79,0.19509593463900998,0.8770144856029007
expanding_ridge,2020-10-30,train,0.8898358404759322,68,0.19963943566242243,0.8707691687178846
expanding_ridge,2020-11-30,train,0.7454608888082759,74,0.19577411658840124,0.8669305083255836
expanding_ridge,2020-12-31,train,0.8512859381750593,72,0.19312784297033062,0.8587345600763753
expanding_ridge,2021-01-29,valid,0.679987994143356,89,0.20236837696725413,0.8705792808683603
expanding_ridge,2021-02-26,valid,0.41299805180339855,90,0.20126897175545128,0.8760176400080161
expanding_ridge,2021-03-31,valid,0.9177667027038503,97,0.19780999437000324,0.8644699731178989
expanding_ridge,2021-04-30,valid,1.015928392050741,99,0.19764189580172592,0.8670146468512065
expanding_ridge,2021-05-31,valid,0.5095806790637893,87,0.19597321543649907,0.8647380100219948
expanding_ridge,2021-06-30,valid,0.8515189905649974,89,0.19702764717432433,0.8681645002159795
expanding_ridge,2021-07-30,valid,0.66432450862499,106,0.19920294359715895,0.867214354532535
expanding_ridge,2021-08-31,valid,1.0878458277956669,109,0.19697140336622032,0.8611833053429324
expanding_ridge,2021-09-30,valid,0.5156901569558038,91,0.19185669488248436,0.8533965326960861
expanding_ridge,2021-10-29,valid,0.9695671998020883,103,0.2137625460414043,0.8822564604610633
expanding_ridge,2021-11-30,valid,0.9002745179222043,104,0.20453889929522406,0.870288185477406
expanding_ridge,2021-12-31,valid,0.9931858245114756,107,0.19947950241760004,0.8704587821474745
expanding_ridge,2022-01-28,valid,0.7066248088294375,90,0.19933950547650608,0.8687515627241883
expanding_ridge,2022-02-28,valid,0.5695672642002565,89,0.19819385457409325,0.8711195927238455
expanding_ridge,2022-03-31,valid,0.8998955308406479,96,0.18972119016278763,0.8613486341362743
expanding_ridge,2022-04-29,valid,1.0288499507214746,93,0.19766611242937918,0.8653791702658273
expanding_ridge,2022-05-31,valid,0.6484860228154887,97,0.1975328502794979,0.8649568813743566
expanding_ridge,2022-06-30,valid,0.7400331773044646,98,0.19976049439408072,0.8711914959202743
expanding_ridge,2022-07-29,valid,0.5509687084200293,71,0.19680327216422028,0.8637779392439929
expanding_ridge,2022-08-31,valid,0.9838529536309508,78,0.19404999381037985,0.8676799440023685
expanding_ridge,2022-09-30,valid,0.5408800145314462,74,0.1934299973309972,0.8733599899525545
expanding_ridge,2022-10-31,valid,0.947340804390633,104,0.2002440176500777,0.8824953906081539
expanding_ridge,2022-11-30,valid,0.7918368339251807,68,0.18861154313963466,0.8594780240247281
expanding_ridge,2022-12-30,valid,0.2287687245939706,486,0.18428699856189573,0.8420540590323587
rolling_48m,2011-08-23,train,,500,0.021075222119946856,0.10339773890295095
rolling_48m,2011-08-24,train,5.146773094516499e-10,500,0.021075222105485437,0.10339773884862911
rolling_48m,2011-08-25,train,4.4502878378954724e-10,500,0.02107522209190697,0.10339773879480757
rolling_48m,2011-08-26,train,3.558621990834565e-10,500,0.021075222076998353,0.10339773874751298
rolling_48m,2011-08-29,train,4.2658902625614115e-10,500,0.0210752220634363,0.10339773870777927
rolling_48m,2011-08-30,train,4.0218143463992273e-10,500,0.02107522205316045,0.10339773867732656
rolling_48m,2011-08-31,train,3.4923593530966635e-10,500,0.021075222042331167,0.1033977386457644
rolling_48m,2011-09-01,train,4.0601520409633274e-10,500,0.02107522203383401,0.10339773861444261
rolling_48m,2011-09-30,train,9.75712991088326e-10,500,0.02107522202188193,0.10339773856746197
rolling_48m,2011-10-31,train,1.5174365915280458e-09,500,0.02107522199999949,0.10339773845724683
rolling_48m,2011-11-30,train,1.97889564045213e-09,500,0.02107522197500702,0.10339773832236332
rolling_48m,2011-12-30,train,2.1937376448819684e-09,500,0.021075221946150816,0.10339773818042343
rolling_48m,2012-01-31,train,0.1989345551238012,499,0.02276073604670887,0.11186531936723176
rolling_48m,2012-02-29,train,0.004249058944649843,500,0.022804034980144487,0.11209439781465737
rolling_48m,2012-03-30,train,0.008393914664039586,500,0.022891923798130705,0.11253504555220457
rolling_48m,2012-04-27,train,3.403453341976393e-10,500,0.02289192380033569,0.11253504555984385
rolling_48m,2012-05-31,train,3.8347057527385623e-10,500,0.02289192380395376,0.11253504556820666
rolling_48m,2012-06-29,train,4.0416001161015444e-10,500,0.022891923806583815,0.11253504557369093
rolling_48m,2012-07-31,train,0.2066687454943722,500,0.02437571911391656,0.12011841097210467
rolling_48m,2012-08-31,train,3.0425014524914848e-09,500,0.024375719108473897,0.12011841089534804
rolling_48m,2012-09-28,train,3.06142539324792e-09,500,0.024375719104587218,0.12011841083371085
rolling_48m,2012-10-31,train,3.6495678571238366e-09,500,0.024375719088172192,0.12011841071733163
rolling_48m,2012-11-30,train,3.3702804582520438e-09,500,0.024375719074784037,0.12011841061321239
rolling_48m,2012-12-31,train,2.8202151180784646e-09,500,0.024375719070978717,0.12011841055119485
rolling_48m,2013-01-31,train,0.19865161074575177,499,0.025881040459924717,0.1275617212246606
rolling_48m,2013-02-28,train,0.006620074977756447,500,0.026333524314189557,0.12872824886756354
rolling_48m,2013-03-29,train,0.01605848767604002,500,0.02810804021196687,0.13213998816605405
rolling_48m,2013-04-26,train,0.004960776948835774,500,0.028169074901192713,0.13242759627833658
rolling_48m,2013-05-31,train,2.8248990969912064e-10,500,0.028169074901259587,0.13242759627733056
rolling_48m,2013-06-28,train,0.009777701824468656,500,0.02924659219408645,0.13474026858958987
rolling_48m,2013-07-31,train,0.22115828143693045,499,0.03051642490061055,0.14112259941629657
rolling_48m,2013-08-30,train,4.512372354139912e-09,499,0.030516424736493047,0.14112259886680925
rolling_48m,2013-09-30,train,0.003208129776654512,499,0.030465360701394405,0.1410932368564886
rolling_48m,2013-10-31,train,3.301125207294357e-09,500,0.030465360690125565,0.14109323693009507
rolling_48m,2013-11-29,train,1.2782945667105554e-08,500,0.030465360824505065,0.14109323777516358
rolling_48m,2013-12-31,train,0.2048825397700234,499,0.03148230808534357,0.14646117617995344
rolling_48m,2014-01-30,train,2.281832936550346e-10,499,0.03148230808905313,0.14646117619773888
rolling_48m,2014-02-28,train,4.605297889798078e-09,500,0.03148230813168924,0.14646117648269555
rolling_48m,2014-03-31,train,1.738133607830049,93,0.19038788101451565,0.8655532271012504
rolling_48m,2014-04-30,train,1.2329399207313387,75,0.19319501935690642,0.8644853468929151
rolling_48m,2014-05-30,train,0.6542717681850438,81,0.19608188968028262,0.8675532692867459
rolling_48m,2014-06-30,train,0.8959910223891607,65,0.19323025904766475,0.8668808182587017
rolling_48m,2014-07-31,train,0.8047127302950323,72,0.19131239192831817,0.8682361379202388
rolling_48m,2014-08-29,train,0.7447344222813385,75,0.1906228123677789,0.8680824392341769
rolling_48m,2014-09-30,train,0.6107617125471858,70,0.19226918731984174,0.8742109299053221
rolling_48m,2014-10-31,train,0.8040575933049484,68,0.19178260606190609,0.8679514367697623
rolling_48m,2014-11-28,train,0.6324248757678912,66,0.18456990597158496,0.8614015055160875
rolling_48m,2014-12-31,train,1.038620664202349,79,0.18149712042286373,0.8505935150108611
rolling_48m,2015-01-30,train,0.6424322584244982,69,0.18502258048735473,0.856973894421994
rolling_48m,2015-02-27,train,0.6665577006124059,73,0.1858036423439423,0.8575169425959406
rolling_48m,2015-03-31,train,0.9989712356288013,73,0.18811905564383674,0.8640510922521493
rolling_48m,2015-04-30,train,1.1263023495725581,66,0.21053632145926318,0.879977012755369
rolling_48m,2015-05-29,train,0.5898104985718386,70,0.20055284297260287,0.8693803637865161
rolling_48m,2015-06-30,train,0.948715543493471,67,0.1882577561026353,0.8657188289290666
rolling_48m,2015-07-31,train,0.8640943323814426,92,0.18863855193783105,0.8590032067950373
rolling_48m,2015-08-31,train,0.9852165426483791,89,0.18703956573721525,0.8370353875531111
rolling_48m,2015-09-30,train,0.5823066804012405,84,0.18574828388666115,0.8394489622826087
rolling_48m,2015-10-30,train,0.5908029481257283,76,0.18806519077540784,0.8523118976461528
rolling_48m,2015-11-30,train,0.6967491828692999,82,0.18665777293016056,0.8463406536549476
rolling_48m,2015-12-31,train,0.8111943292242904,70,0.18864142051360167,0.8681341949692428
rolling_48m,2016-01-29,train,0.6749238158822444,91,0.18714183533234463,0.861721084847534
rolling_48m,2016-02-29,train,0.6029305297882008,85,0.1871547251106493,0.8633233356223726
rolling_48m,2016-03-31,train,0.7253172253661566,71,0.1855485688021185,0.854953093415619
rolling_48m,2016-04-29,train,0.974297712809174,63,0.18546956001329934,0.8632186591301698
rolling_48m,2016-05-31,train,0.7289911135817692,77,0.19152279987384346,0.8751496371502271
rolling_48m,2016-06-30,train,0.8432301322841744,69,0.1877922665863651,0.8685467700267573
rolling_48m,2016-07-29,train,0.8233380975627076,83,0.18962078330945636,0.8694587879418404
rolling_48m,2016-08-31,train,0.9667958957846403,79,0.18781415054469372,0.8695636167985534
rolling_48m,2016-09-30,train,0.8046887967414764,79,0.18578257954271177,0.8626806682914888
rolling_48m,2016-10-31,train,0.8583668838980686,74,0.18796935214601732,0.8638870649302037
rolling_48m,2016-11-30,train,0.9604369407877644,75,0.18607056451203813,0.8632513026242599
rolling_48m,2016-12-30,train,0.9295477405604221,65,0.1848550733290173,0.8606337046836803
rolling_48m,2017-01-26,train,0.5702765498195527,65,0.18405170203253352,0.8568250110189986
rolling_48m,2017-02-28,train,0.6157129240526625,75,0.18438274864858345,0.8555580502143435
rolling_48m,2017-03-31,train,1.0076998252095024,72,0.18038969449923684,0.8510091133984182
rolling_48m,2017-04-28,train,1.3114113364448858,73,0.18842922301007428,0.8604279211780819
rolling_48m,2017-05-31,train,0.9156359817205123,75,0.18398965820038352,0.8507691016763377
rolling_48m,2017-06-30,train,0.8615236999645574,75,0.18931645937276378,0.8549208838663696
rolling_48m,2017-07-31,train,0.9267623581567896,75,0.19004935178627233,0.8590842486570921
rolling_48m,2017-08-31,train,0.864825274256005,92,0.1881578398641122,0.8601137529136516
rolling_48m,2017-09-29,train,0.7864646026833015,85,0.18735961771170537,0.8573886823762857
rolling_48m,2017-10-31,train,0.8046752009372002,81,0.18810923152359735,0.8574376563978263
rolling_48m,2017-11-30,train,0.6867105913314098,85,0.1934360810448316,0.8666098053830781
rolling_48m,2017-12-29,train,0.9479223872686191,68,0.1878283141068998,0.8646549747413605
rolling_48m,2018-01-31,train,0.5218351666482255,74,0.19046154696048959,0.8607744533193724
rolling_48m,2018-02-28,train,0.5108931203314323,71,0.18828266734210292,0.8578897789469668
rolling_48m,2018-03-30,train,0.6213266733448939,71,0.18868954334793334,0.8616802431821166
rolling_48m,2018-04-27,train,0.8222621500076424,75,0.18624866651911293,0.8541971032681401
rolling_48m,2018-05-31,train,0.9343901919796086,72,0.18562999840754957,0.8542803401312662
rolling_48m,2018-06-29,train,0.7262462156535203,84,0.1838599958415492,0.8503400516961515
rolling_48m,2018-07-31,train,0.7816073048862221,87,0.18423896515992377,0.8523268826504244
rolling_48m,2018-08-31,train,0.83032340378678,79,0.1877899926133197,0.8548199760039797
rolling_48m,2018-09-28,train,0.6274007572962654,85,0.18323832966132975,0.8443652499866159
rolling_48m,2018-10-31,train,0.9262906047012089,75,0.1819542752132205,0.8437667364756462
rolling_48m,2018-11-30,train,0.7569840961893297,66,0.18411375093686808,0.8493768302043936
rolling_48m,2018-12-28,train,0.6718604966927393,81,0.1852221076546034,0.8508260200128993
rolling_48m,2019-01-31,train,0.6596007654471858,71,0.1837110103420153,0.84651289034337
rolling_48m,2019-02-28,train,0.68787957069451,74,0.18721738979933378,0.8541626932817891
rolling_48m,2019-03-29,train,0.7449549240805662,93,0.1872496221493752,0.8511389580860842
rolling_48m,2019-04-30,train,1.1413406239162862,73,0.1858007135274988,0.8520323288016289
rolling_48m,2019-05-31,train,0.7545187194554699,75,0.18988712757082388,0.8543923463978766
rolling_48m,2019-06-28,train,0.7033770815433673,97,0.1854721169106951,0.8544198134290619
rolling_48m,2019-07-31,train,0.5479770971893879,88,0.18519471740071455,0.8542543500248555
rolling_48m,2019-08-30,train,0.9345604088346225,79,0.18658365778640248,0.855385035896139
rolling_48m,2019-09-30,train,0.5440346228143397,79,0.18560679498454988,0.8574705868058058
rolling_48m,2019-10-31,train,0.894790866257306,83,0.18515964682034575,0.8513089952520835
rolling_48m,2019-11-29,train,0.5958416633336929,93,0.18965277219551896,0.8607977346740006
rolling_48m,2019-12-31,train,0.7080864868154274,84,0.18266640468282153,0.8521837959891723
rolling_48m,2020-01-23,train,0.6516317516535812,97,0.19574633900905083,0.8664119409589003
rolling_48m,2020-02-28,train,0.5574739545731984,95,0.20483370474239998,0.8748860165180601
rolling_48m,2020-03-31,train,0.5930137697525423,86,0.20443217565509705,0.8790569537193619
rolling_48m,2020-04-30,train,1.2691620821751242,81,0.19612538716689998,0.8678682105900338
rolling_48m,2020-05-29,train,0.4292770376299564,104,0.20042847831694463,0.8719758476760406
rolling_48m,2020-06-30,train,0.8188418719953479,92,0.19443044212168545,0.8641614288049109
rolling_48m,2020-07-31,train,0.7161678367223331,83,0.20009498612475335,0.8813868522521199
rolling_48m,2020-08-31,train,1.174322095977049,89,0.1980685541449101,0.87615775819548
rolling_48m,2020-09-30,train,0.3025124943649895,77,0.19596610056367603,0.8803185055881126
rolling_48m,2020-10-30,train,0.9699437645822643,108,0.19549998496672177,0.8706999456339383
rolling_48m,2020-11-30,train,0.6459371288274249,96,0.1979243037088295,0.8730110280064136
rolling_48m,2020-12-31,train,0.6115066148652732,96,0.20674715559484996,0.8809634095452519
rolling_48m,2021-01-29,valid,0.6872707151840959,92,0.2060589641715057,0.8830612648991296
rolling_48m,2021-02-26,valid,0.6048122876041276,92,0.20383891917485886,0.8789302109908407
rolling_48m,2021-03-31,valid,0.8993389047394504,88,0.20177999378230063,0.8776399418449029
rolling_48m,2021-04-30,valid,1.1668937268999757,88,0.20177206918679882,0.8765750534869858
rolling_48m,2021-05-31,valid,0.5197146980871952,90,0.20134359115632966,0.8769988815747966
rolling_48m,2021-06-30,valid,0.5370932419845345,91,0.19635768025695866,0.871153671487119
rolling_48m,2021-07-30,valid,0.6043966370660003,98,0.2038831818579197,0.8731072871443895
rolling_48m,2021-08-31,valid,1.0691548798500952,92,0.2128436815387558,0.8897559755431584
rolling_48m,2021-09-30,valid,0.53115014738262,89,0.20651848159452502,0.8828706911608794
rolling_48m,2021-10-29,valid,0.9147337364957854,98,0.2122724840698502,0.8839577336047282
rolling_48m,2021-11-30,valid,0.7842573472064747,92,0.20591887681701776,0.8770674345507986
rolling_48m,2021-12-31,valid,0.9847361016823637,105,0.2002594885153168,0.8832586341268847
rolling_48m,2022-01-28,valid,0.6421786790206089,99,0.19504954608125072,0.870730832771678
rolling_48m,2022-02-28,valid,0.6798421842578164,94,0.19816385141566514,0.8677194086826471
rolling_48m,2022-03-31,valid,0.7977117504340437,90,0.19432132908858016,0.8666734972676332
rolling_48m,2022-04-29,valid,1.1946743433312348,93,0.20360551670209903,0.8841644510039103
rolling_48m,2022-05-31,valid,0.6640116039651521,92,0.20579334675312233,0.8819679116599383
rolling_48m,2022-06-30,valid,0.7196426324606233,93,0.20896058840169962,0.8851022350019521
rolling_48m,2022-07-29,valid,0.6271342886757607,96,0.20242366893468663,0.8716203146754985
rolling_48m,2022-08-31,valid,1.1667782196134353,100,0.19744999663957813,0.8738599850490698
rolling_48m,2022-09-30,valid,0.754859998134147,92,0.1935999995240039,0.8699299955957153
rolling_48m,2022-10-31,valid,1.0433240922926066,94,0.19666373198700524,0.8757100495171327
rolling_48m,2022-11-30,valid,0.8303346882778797,101,0.18737149250906696,0.8553241988416369
rolling_48m,2022-12-30,valid,0.36829309932502563,456,0.17820752196336526,0.785502235877894
