rebalance_date,非流动性(Amihud),分析师EPS修正,现金流收益率,市盈率倒数(EP),毛利率,毛利率趋势,52周相对高点,北向持仓变化,北向持仓比例,股东数变化,特质波动率,Piotroski F分,单季ROE,营收加速度,营收同比,ROE变化(1Q),ROE变化(3Q),换手率(20日)
2016-05-31,-0.00048777591051072327,0.0010881509260221404,0.0009047694004417606,-0.00037663392038616504,0.0009061602830933624,0.0007154923461221401,0.0008938837486320245,0.0,0.0,-0.0005034048840754388,-0.0027548232127785417,0.00044340445385871753,0.0009157425475646172,0.0004736059780520834,0.001653648392908303,0.0013991513890414305,-0.00035124493673364965,-0.003670168577912557
2016-06-30,-0.0004673305458821122,0.0010940802570301562,0.0007733312142709291,-0.0002842088148661032,0.0009884609891453653,0.0006941748058291733,0.0007577107406129427,0.0,0.0,-0.0004950528425132103,-0.0028373589789842803,0.0005643279407186144,0.0007123514463787636,0.0006201132814565633,0.0016916939073840767,0.0013787155942591044,-0.00036266091661107,-0.003644695000809137
2016-07-29,-0.0004673305458821122,0.0010940802570301562,0.0007733312142709291,-0.0002842088148661032,0.0009884609891453653,0.0006941748058291733,0.0007577107406129427,0.0,0.0,-0.0004950528425132103,-0.0028373589789842803,0.0005643279407186144,0.0007123514463787636,0.0006201132814565633,0.0016916939073840767,0.0013787155942591044,-0.00036266091661107,-0.003644695000809137
2016-08-31,-0.0008092969486673169,0.0008089247158053294,0.0007380085295485825,2.033196069858037e-05,0.0007610315907372965,0.0005003198450562727,0.0003265790921124436,0.00036662150822604276,0.0003258865152744317,-0.0004123739993326539,-0.0027713456450676834,0.0005868503965113527,0.0006260833397832104,0.0004351588838319142,0.00134499718317507,0.0012192032635227519,-0.0003362795244202032,-0.003940519649675087
2016-09-30,-0.0007559018714308333,0.0008138652815785346,0.000767949978761872,7.2501131819560365e-06,0.0007971355419464944,0.0004336467833771164,0.00027069984929806244,0.00016605757121336906,0.0001413083365439773,-0.00038653499311305415,-0.0028793090231033157,0.000515906137814927,0.0005717844691399308,0.00044612608979081544,0.0013030805645025,0.001252963263153674,-0.00037183358079483515,-0.004016195276722062
2016-10-31,-0.0005125090955390405,0.0009202677714015495,0.0006859362208798272,0.00010195281075791312,0.0006522390687138041,0.0004515283333587802,0.0004990545792343546,0.00029852776902006484,0.00011807384700365994,-0.0002254326558458869,-0.0031029117103982427,0.00048567312655676403,0.0006619846342794895,0.00037376412281546034,0.0013089664762817323,0.0013004945963835284,-0.0003464797284158711,-0.003941548114157099
2016-11-30,-0.0005676912837322886,0.0009312733313752137,0.0006266859037485587,1.880524996646757e-05,0.000616564217880073,0.0003593431049234935,0.0005649158546702468,0.00038802131341902305,6.166236796786349e-05,-0.00027660530823580735,-0.0031666420436097836,0.0005086196515262556,0.0007724732428795999,0.0003541104371983169,0.0013176028859616879,0.001369191376537247,-0.00045415675892454793,-0.003928261776959734
2016-12-30,-0.0005676912837322886,0.0009312733313752137,0.0006266859037485587,1.880524996646757e-05,0.000616564217880073,0.0003593431049234935,0.0005649158546702468,0.00038802131341902305,6.166236796786349e-05,-0.00027660530823580735,-0.0031666420436097836,0.0005086196515262556,0.0007724732428795999,0.0003541104371983169,0.0013176028859616879,0.001369191376537247,-0.00045415675892454793,-0.003928261776959734
2017-01-26,-0.0007704763005600054,0.0010663961034402109,0.0005668648597089267,-9.533112781905067e-05,0.000733562378099756,0.0003026635099287447,0.0005649161148776529,0.00039788119732638494,-0.0002294215742412269,-0.00039375682843197774,-0.003122107370991193,0.0005253555166029899,0.0007063917078331224,0.00028542927220028664,0.0013721591382494334,0.001397091099459805,-0.00045852698096432643,-0.003965776072746171
2017-02-28,-0.0004027185388654026,0.0010933277609296171,0.0006948689019271911,-0.00036816875768040674,0.0007359698390871491,0.0002268578964525316,0.0007074303145028962,0.0003645162177851005,-0.0003624986584938118,-5.1357228584354315e-05,-0.003198887917935103,0.0006051330993866018,0.0006279613560844498,0.00016027428987012342,0.0012371438512978788,0.001568325228223838,-0.00033436666213487455,-0.004087921913683508
2017-03-31,-0.00047474262196812517,0.001239469199435422,0.000878221103195069,-0.000306566534759618,0.0005677768834163292,0.00032133631669952725,0.001204553825470855,-1.121662155798831e-05,7.575400762087223e-05,-0.00010039074192058597,-0.0032996623557433277,0.00044858019404920375,0.0005484824582001794,0.0001800398878287664,0.001133668246350455,0.001591825395553096,-0.00033622821665117773,-0.004000882947917648
2017-04-28,-0.0004300813947123238,0.001071955250596062,0.0009486071919102713,-9.658475219043882e-05,0.0005477998452432322,0.00034187892676558387,0.001072824720903934,-5.550343599482235e-05,0.00040419992128890015,-0.00022545025291783864,-0.003173540004894636,0.0005207294786006861,0.0006559017974594887,8.518953026562747e-05,0.0012980588932628263,0.0013164708064119755,-0.00013877965916903994,-0.00380309586058972
2017-05-31,-0.0004888187604795222,0.0010301274974512937,0.0008429173907285501,0.00023256423268601406,0.0005222936010567022,0.0001746360706543554,0.001186442710795416,0.00013007753249085453,0.0005926686903544762,-0.0003199465753003608,-0.003145079752665485,0.0006617497486803572,0.0006665557165203808,6.199947751888469e-05,0.001255766744248905,0.0014274501312909287,-0.0002864628570182531,-0.003771783626952757
2017-06-30,-0.000537584454236795,0.0012403481666668,0.0008830127336276624,0.0001137478787188953,0.0005639032049144954,0.00020446282771220954,0.0011868046054566484,0.00016332030034628298,0.0007980516477596343,-0.000402398751860291,-0.003300612215913447,0.0006861886760670809,0.0008574343923794668,0.0002801179451059931,0.001213954577512688,0.0012387655264103447,-0.00020567310226017114,-0.003918526999768725
2017-07-31,-0.0007378488432196683,0.0013670796371351834,0.0008341287114335833,0.00019359326791576096,0.0003503464285376933,-1.0434396724163569e-06,0.0009210943502271441,0.0003410327981417781,0.0011343050109752836,-0.00036738811904514116,-0.0032601112808152044,0.0008199633972468695,0.0008499542069606418,0.0003264744478753468,0.0011418993325216856,0.0012668220729070369,-0.00010639339266157988,-0.0040015700392642736
2017-08-31,-0.0006443788935523549,0.0015681475121125798,0.001092509250343894,0.0005353781146533438,6.0885810784542603e-05,2.2048437236411336e-05,0.0005538580593487767,-0.0004476675975770679,0.0010318092208576827,-0.0003677082186718003,-0.0035666077646322085,0.0007086200661957897,0.000695227004853679,0.0004331475314873635,0.0012086878737648655,0.0013341274891368704,0.00015510973782889898,-0.003997270972837743
2017-09-29,-0.0006443788935523549,0.0015681475121125798,0.001092509250343894,0.0005353781146533438,6.0885810784542603e-05,2.2048437236411336e-05,0.0005538580593487767,-0.0004476675975770679,0.0010318092208576827,-0.0003677082186718003,-0.0035666077646322085,0.0007086200661957897,0.000695227004853679,0.0004331475314873635,0.0012086878737648655,0.0013341274891368704,0.00015510973782889898,-0.003997270972837743
2017-10-31,-0.0002332681671115937,0.0012867227730629998,0.00120492960732901,0.000418672001232423,9.536937277371783e-05,-0.0001290230389105431,0.00012453623188228674,-0.000614896975653561,0.0013127197574338168,0.00017843318267794203,-0.00324522011398546,0.0009101820053500234,0.0010445057097386975,0.0006093117133926206,0.001187583695888629,0.0015260407106790156,0.0002971858603187142,-0.0038006040175196107
